X GeCrN200 GeCrN300 GeCrN400 OrCrN200 OrCrN300 OrCrN400 OrCrN500 OrCrN600 OrCrN700 OrCrN750 OsCrN200 OsCrN300 OsCrN400 OsCrN500 OsCrN600 OsCrN700
1.07500E+3 2.61685E-3 2.39745E-3 2.26854E-3 4.70847E-3 4.33743E-3 4.07025E-3 3.87693E-3 3.73114E-3 3.58003E-3 3.52000E-3 5.20684E-3 4.80516E-3 4.59453E-3 4.40034E-3 4.25049E-3 4.11309E-3
1.07600E+3 2.61757E-3 2.39754E-3 2.26826E-3 4.73325E-3 4.35803E-3 4.08795E-3 3.89253E-3 3.74516E-3 3.59546E-3 3.53599E-3 5.21507E-3 4.81606E-3 4.60682E-3 4.40855E-3 4.25555E-3 4.11912E-3
1.07700E+3 2.61889E-3 2.39815E-3 2.26845E-3 4.75696E-3 4.37782E-3 4.10500E-3 3.90762E-3 3.75876E-3 3.61061E-3 3.55175E-3 5.22214E-3 4.82592E-3 4.61816E-3 4.41596E-3 4.25994E-3 4.12424E-3
1.07800E+3 2.62077E-3 2.39930E-3 2.26917E-3 4.77979E-3 4.39687E-3 4.12142E-3 3.92213E-3 3.77184E-3 3.62533E-3 3.56713E-3 5.22817E-3 4.83474E-3 4.62843E-3 4.42256E-3 4.26370E-3 4.12848E-3
1.07900E+3 2.62322E-3 2.40098E-3 2.27040E-3 4.80194E-3 4.41529E-3 4.13726E-3 3.93611E-3 3.78441E-3 3.63956E-3 3.58202E-3 5.23329E-3 4.84255E-3 4.63766E-3 4.42842E-3 4.26696E-3 4.13191E-3
1.08000E+3 2.62622E-3 2.40319E-3 2.27214E-3 4.82369E-3 4.43326E-3 4.15260E-3 3.94955E-3 3.79643E-3 3.65320E-3 3.59630E-3 5.23766E-3 4.84946E-3 4.64590E-3 4.43360E-3 4.26978E-3 4.13462E-3
1.08100E+3 2.62974E-3 2.40592E-3 2.27441E-3 4.84529E-3 4.45092E-3 4.16751E-3 3.96249E-3 3.80787E-3 3.66617E-3 3.60988E-3 5.24120E-3 4.85547E-3 4.65320E-3 4.43812E-3 4.27214E-3 4.13665E-3
1.08200E+3 2.63370E-3 2.40907E-3 2.27709E-3 4.86694E-3 4.46835E-3 4.18202E-3 3.97488E-3 3.81868E-3 3.67835E-3 3.62260E-3 5.24392E-3 4.86061E-3 4.65961E-3 4.44194E-3 4.27396E-3 4.13801E-3
1.08300E+3 2.63809E-3 2.41266E-3 2.28020E-3 4.88863E-3 4.48556E-3 4.19614E-3 3.98677E-3 3.82888E-3 3.68974E-3 3.63447E-3 5.24587E-3 4.86493E-3 4.66517E-3 4.44509E-3 4.27526E-3 4.13871E-3
1.08400E+3 2.64290E-3 2.41659E-3 2.28362E-3 4.91033E-3 4.50255E-3 4.20988E-3 3.99816E-3 3.83850E-3 3.70041E-3 3.64554E-3 5.24703E-3 4.86846E-3 4.66995E-3 4.44758E-3 4.27599E-3 4.13882E-3
1.08500E+3 2.64802E-3 2.42085E-3 2.28737E-3 4.93181E-3 4.51920E-3 4.22318E-3 4.00905E-3 3.84758E-3 3.71039E-3 3.65589E-3 5.24735E-3 4.87121E-3 4.67397E-3 4.44939E-3 4.27610E-3 4.13831E-3
1.08600E+3 2.65341E-3 2.42538E-3 2.29139E-3 4.95298E-3 4.53545E-3 4.23604E-3 4.01947E-3 3.85615E-3 3.71978E-3 3.66560E-3 5.24684E-3 4.87321E-3 4.67728E-3 4.45054E-3 4.27556E-3 4.13723E-3
1.08700E+3 2.65912E-3 2.43017E-3 2.29564E-3 4.97366E-3 4.55124E-3 4.24846E-3 4.02946E-3 3.86431E-3 3.72868E-3 3.67480E-3 5.24553E-3 4.87453E-3 4.67999E-3 4.45105E-3 4.27439E-3 4.13563E-3
1.08800E+3 2.66503E-3 2.43518E-3 2.30013E-3 4.99373E-3 4.56651E-3 4.26042E-3 4.03904E-3 3.87210E-3 3.73713E-3 3.68352E-3 5.24345E-3 4.87522E-3 4.68213E-3 4.45094E-3 4.27253E-3 4.13352E-3
1.08900E+3 2.67115E-3 2.44038E-3 2.30478E-3 5.01307E-3 4.58120E-3 4.27191E-3 4.04821E-3 3.87952E-3 3.74522E-3 3.69186E-3 5.24051E-3 4.87523E-3 4.68369E-3 4.45018E-3 4.26999E-3 4.13091E-3
1.09000E+3 2.67750E-3 2.44585E-3 2.30974E-3 5.03148E-3 4.59521E-3 4.28288E-3 4.05700E-3 3.88666E-3 3.75301E-3 3.69992E-3 5.23676E-3 4.87462E-3 4.68472E-3 4.44882E-3 4.26677E-3 4.12776E-3
1.09100E+3 2.68404E-3 2.45157E-3 2.31498E-3 5.04879E-3 4.60846E-3 4.29332E-3 4.06542E-3 3.89356E-3 3.76056E-3 3.70773E-3 5.23217E-3 4.87335E-3 4.68520E-3 4.44685E-3 4.26293E-3 4.12406E-3
1.09200E+3 2.69082E-3 2.45761E-3 2.32059E-3 5.06499E-3 4.62095E-3 4.30325E-3 4.07351E-3 3.90025E-3 3.76797E-3 3.71542E-3 5.22682E-3 4.87150E-3 4.68517E-3 4.44435E-3 4.25852E-3 4.11978E-3
1.09300E+3 2.69783E-3 2.46397E-3 2.32657E-3 5.08006E-3 4.63266E-3 4.31265E-3 4.08124E-3 3.90673E-3 3.77520E-3 3.72295E-3 5.22060E-3 4.86901E-3 4.68465E-3 4.44132E-3 4.25355E-3 4.11491E-3
1.09400E+3 2.70503E-3 2.47070E-3 2.33301E-3 5.09394E-3 4.64354E-3 4.32145E-3 4.08854E-3 3.91290E-3 3.78218E-3 3.73025E-3 5.21352E-3 4.86587E-3 4.68357E-3 4.43774E-3 4.24805E-3 4.10937E-3
1.09500E+3 2.71246E-3 2.47777E-3 2.33987E-3 5.10675E-3 4.65363E-3 4.32967E-3 4.09540E-3 3.91874E-3 3.78888E-3 3.73729E-3 5.20561E-3 4.86211E-3 4.68198E-3 4.43366E-3 4.24204E-3 4.10316E-3
1.09600E+3 2.72011E-3 2.48528E-3 2.34729E-3 5.11855E-3 4.66297E-3 4.33730E-3 4.10181E-3 3.92422E-3 3.79527E-3 3.74404E-3 5.19689E-3 4.85776E-3 4.67992E-3 4.42914E-3 4.23561E-3 4.09628E-3
1.09700E+3 2.72796E-3 2.49322E-3 2.35529E-3 5.12934E-3 4.67152E-3 4.34431E-3 4.10770E-3 3.92926E-3 3.80128E-3 3.75044E-3 5.18731E-3 4.85277E-3 4.67735E-3 4.42415E-3 4.22875E-3 4.08868E-3
1.09800E+3 2.73612E-3 2.50160E-3 2.36380E-3 5.13922E-3 4.67934E-3 4.35070E-3 4.11306E-3 3.93385E-3 3.80688E-3 3.75644E-3 5.17689E-3 4.84719E-3 4.67430E-3 4.41873E-3 4.22150E-3 4.08036E-3
1.09900E+3 2.74459E-3 2.51041E-3 2.37281E-3 5.14820E-3 4.68641E-3 4.35644E-3 4.11785E-3 3.93792E-3 3.81202E-3 3.76201E-3 5.16568E-3 4.84103E-3 4.67079E-3 4.41287E-3 4.21385E-3 4.07133E-3
1.10000E+3 2.75344E-3 2.51962E-3 2.38223E-3 5.15626E-3 4.69268E-3 4.36148E-3 4.12199E-3 3.94140E-3 3.81663E-3 3.76706E-3 5.15363E-3 4.83420E-3 4.66671E-3 4.40652E-3 4.20575E-3 4.06159E-3
1.10100E+3 2.76278E-3 2.52921E-3 2.39198E-3 5.16353E-3 4.69822E-3 4.36583E-3 4.12549E-3 3.94425E-3 3.82068E-3 3.77158E-3 5.14085E-3 4.82679E-3 4.66211E-3 4.39970E-3 4.19721E-3 4.05122E-3
1.10200E+3 2.77270E-3 2.53922E-3 2.40203E-3 5.17000E-3 4.70304E-3 4.36951E-3 4.12835E-3 3.94648E-3 3.82416E-3 3.77556E-3 5.12741E-3 4.81882E-3 4.65700E-3 4.39241E-3 4.18824E-3 4.04025E-3
1.10300E+3 2.78324E-3 2.54957E-3 2.41228E-3 5.17571E-3 4.70714E-3 4.37250E-3 4.13054E-3 3.94808E-3 3.82707E-3 3.77900E-3 5.11326E-3 4.81022E-3 4.65132E-3 4.38459E-3 4.17877E-3 4.02871E-3
1.10400E+3 2.79444E-3 2.56027E-3 2.42269E-3 5.18073E-3 4.71058E-3 4.37486E-3 4.13212E-3 3.94906E-3 3.82946E-3 3.78195E-3 5.09845E-3 4.80104E-3 4.64509E-3 4.37626E-3 4.16880E-3 4.01661E-3
1.10500E+3 2.80646E-3 2.57131E-3 2.43314E-3 5.18502E-3 4.71335E-3 4.37658E-3 4.13309E-3 3.94947E-3 3.83135E-3 3.78443E-3 5.08306E-3 4.79127E-3 4.63827E-3 4.36737E-3 4.15833E-3 4.00400E-3
1.10600E+3 2.81931E-3 2.58267E-3 2.44362E-3 5.18867E-3 4.71549E-3 4.37771E-3 4.13348E-3 3.94930E-3 3.83278E-3 3.78649E-3 5.06707E-3 4.78090E-3 4.63085E-3 4.35793E-3 4.14732E-3 3.99090E-3
1.10700E+3 2.83306E-3 2.59433E-3 2.45405E-3 5.19168E-3 4.71705E-3 4.37827E-3 4.13332E-3 3.94861E-3 3.83377E-3 3.78815E-3 5.05056E-3 4.76998E-3 4.62284E-3 4.34792E-3 4.13577E-3 3.97738E-3
1.10800E+3 2.84756E-3 2.60622E-3 2.46441E-3 5.19404E-3 4.71800E-3 4.37826E-3 4.13262E-3 3.94738E-3 3.83436E-3 3.78946E-3 5.03346E-3 4.75844E-3 4.61422E-3 4.33732E-3 4.12365E-3 3.96338E-3
1.10900E+3 2.86259E-3 2.61833E-3 2.47481E-3 5.19586E-3 4.71843E-3 4.37775E-3 4.13143E-3 3.94568E-3 3.83458E-3 3.79044E-3 5.01571E-3 4.74629E-3 4.60501E-3 4.32613E-3 4.11092E-3 3.94886E-3
1.11000E+3 2.87799E-3 2.63057E-3 2.48519E-3 5.19711E-3 4.71833E-3 4.37674E-3 4.12976E-3 3.94352E-3 3.83448E-3 3.79116E-3 4.99723E-3 4.73352E-3 4.59524E-3 4.31436E-3 4.09761E-3 3.93380E-3
1.11100E+3 2.89358E-3 2.64294E-3 2.49567E-3 5.19789E-3 4.71778E-3 4.37529E-3 4.12767E-3 3.94093E-3 3.83408E-3 3.79163E-3 4.97796E-3 4.72012E-3 4.58492E-3 4.30200E-3 4.08368E-3 3.91814E-3
1.11200E+3 2.90914E-3 2.65531E-3 2.50617E-3 5.19820E-3 4.71675E-3 4.37336E-3 4.12509E-3 3.93787E-3 3.83336E-3 3.79184E-3 4.95776E-3 4.70602E-3 4.57401E-3 4.28903E-3 4.06911E-3 3.90182E-3
1.11300E+3 2.92446E-3 2.66770E-3 2.51683E-3 5.19780E-3 4.71511E-3 4.37087E-3 4.12199E-3 3.93431E-3 3.83228E-3 3.79174E-3 4.93658E-3 4.69122E-3 4.56256E-3 4.27543E-3 4.05386E-3 3.88477E-3
1.11400E+3 2.93937E-3 2.67998E-3 2.52758E-3 5.19666E-3 4.71278E-3 4.36774E-3 4.11830E-3 3.93019E-3 3.83074E-3 3.79123E-3 4.91431E-3 4.67569E-3 4.55056E-3 4.26121E-3 4.03793E-3 3.86695E-3
1.11500E+3 2.95365E-3 2.69215E-3 2.53850E-3 5.19476E-3 4.70974E-3 4.36395E-3 4.11395E-3 3.92543E-3 3.82871E-3 3.79028E-3 4.89088E-3 4.65941E-3 4.53803E-3 4.24635E-3 4.02127E-3 3.84830E-3
