X GeCr200 GeCr300 GeCr400 OrCr200 OrCr300 OrCr400 OrCr500 OrCr600 OrCr700 OrCr750 OsCr200 OsCr300 OsCr400 OsCr500 OsCr600 OsCr700
1.07500E+3 3.92527E-1 5.39427E-1 6.80563E-1 7.53355E-1 1.04098E+0 1.30248E+0 1.55077E+0 1.79095E+0 2.00482E+0 2.11200E+0 8.33094E-1 1.15324E+0 1.47025E+0 1.76014E+0 2.04024E+0 2.30333E+0
1.07600E+3 3.92636E-1 5.39447E-1 6.80477E-1 7.57320E-1 1.04593E+0 1.30814E+0 1.55701E+0 1.79768E+0 2.01346E+0 2.12159E+0 8.34411E-1 1.15585E+0 1.47418E+0 1.76342E+0 2.04266E+0 2.30671E+0
1.07700E+3 3.92833E-1 5.39584E-1 6.80536E-1 7.61113E-1 1.05068E+0 1.31360E+0 1.56305E+0 1.80421E+0 2.02194E+0 2.13105E+0 8.35543E-1 1.15822E+0 1.47781E+0 1.76639E+0 2.04477E+0 2.30957E+0
1.07800E+3 3.93116E-1 5.39842E-1 6.80750E-1 7.64767E-1 1.05525E+0 1.31885E+0 1.56885E+0 1.81048E+0 2.03019E+0 2.14028E+0 8.36507E-1 1.16034E+0 1.48110E+0 1.76903E+0 2.04658E+0 2.31195E+0
1.07900E+3 3.93483E-1 5.40221E-1 6.81120E-1 7.68310E-1 1.05967E+0 1.32392E+0 1.57444E+0 1.81652E+0 2.03815E+0 2.14921E+0 8.37326E-1 1.16221E+0 1.48405E+0 1.77137E+0 2.04814E+0 2.31387E+0
1.08000E+3 3.93934E-1 5.40718E-1 6.81642E-1 7.71790E-1 1.06398E+0 1.32883E+0 1.57982E+0 1.82229E+0 2.04579E+0 2.15778E+0 8.38026E-1 1.16387E+0 1.48669E+0 1.77344E+0 2.04950E+0 2.31539E+0
1.08100E+3 3.94460E-1 5.41332E-1 6.82323E-1 7.75246E-1 1.06822E+0 1.33360E+0 1.58500E+0 1.82778E+0 2.05306E+0 2.16593E+0 8.38592E-1 1.16531E+0 1.48903E+0 1.77525E+0 2.05063E+0 2.31652E+0
1.08200E+3 3.95055E-1 5.42041E-1 6.83126E-1 7.78710E-1 1.07240E+0 1.33825E+0 1.58995E+0 1.83297E+0 2.05988E+0 2.17356E+0 8.39028E-1 1.16655E+0 1.49108E+0 1.77678E+0 2.05150E+0 2.31728E+0
1.08300E+3 3.95714E-1 5.42848E-1 6.84059E-1 7.82180E-1 1.07653E+0 1.34276E+0 1.59471E+0 1.83786E+0 2.06626E+0 2.18068E+0 8.39340E-1 1.16758E+0 1.49285E+0 1.77803E+0 2.05212E+0 2.31767E+0
1.08400E+3 3.96435E-1 5.43733E-1 6.85086E-1 7.85653E-1 1.08061E+0 1.34716E+0 1.59926E+0 1.84248E+0 2.07223E+0 2.18733E+0 8.39525E-1 1.16843E+0 1.49439E+0 1.77903E+0 2.05247E+0 2.31774E+0
1.08500E+3 3.97203E-1 5.44691E-1 6.86210E-1 7.89090E-1 1.08461E+0 1.35142E+0 1.60362E+0 1.84684E+0 2.07782E+0 2.19354E+0 8.39576E-1 1.16909E+0 1.49567E+0 1.77976E+0 2.05253E+0 2.31745E+0
1.08600E+3 3.98012E-1 5.45710E-1 6.87417E-1 7.92477E-1 1.08851E+0 1.35553E+0 1.60779E+0 1.85095E+0 2.08308E+0 2.19936E+0 8.39494E-1 1.16957E+0 1.49673E+0 1.78021E+0 2.05227E+0 2.31685E+0
1.08700E+3 3.98868E-1 5.46788E-1 6.88693E-1 7.95786E-1 1.09230E+0 1.35951E+0 1.61178E+0 1.85487E+0 2.08806E+0 2.20488E+0 8.39285E-1 1.16989E+0 1.49760E+0 1.78042E+0 2.05171E+0 2.31595E+0
1.08800E+3 3.99754E-1 5.47915E-1 6.90038E-1 7.98997E-1 1.09596E+0 1.36334E+0 1.61562E+0 1.85861E+0 2.09280E+0 2.21011E+0 8.38952E-1 1.17005E+0 1.49828E+0 1.78037E+0 2.05082E+0 2.31477E+0
1.08900E+3 4.00672E-1 5.49085E-1 6.91435E-1 8.02092E-1 1.09949E+0 1.36701E+0 1.61929E+0 1.86217E+0 2.09732E+0 2.21512E+0 8.38482E-1 1.17006E+0 1.49878E+0 1.78007E+0 2.04960E+0 2.31331E+0
1.09000E+3 4.01625E-1 5.50317E-1 6.92922E-1 8.05037E-1 1.10285E+0 1.37052E+0 1.62280E+0 1.86560E+0 2.10169E+0 2.21995E+0 8.37882E-1 1.16991E+0 1.49911E+0 1.77953E+0 2.04805E+0 2.31155E+0
1.09100E+3 4.02605E-1 5.51604E-1 6.94495E-1 8.07807E-1 1.10603E+0 1.37386E+0 1.62617E+0 1.86891E+0 2.10591E+0 2.22464E+0 8.37148E-1 1.16960E+0 1.49926E+0 1.77874E+0 2.04621E+0 2.30947E+0
1.09200E+3 4.03623E-1 5.52963E-1 6.96176E-1 8.10398E-1 1.10903E+0 1.37704E+0 1.62940E+0 1.87212E+0 2.11007E+0 2.22925E+0 8.36290E-1 1.16916E+0 1.49926E+0 1.77774E+0 2.04409E+0 2.30708E+0
1.09300E+3 4.04674E-1 5.54394E-1 6.97970E-1 8.12809E-1 1.11184E+0 1.38005E+0 1.63250E+0 1.87523E+0 2.11411E+0 2.23377E+0 8.35296E-1 1.16856E+0 1.49909E+0 1.77653E+0 2.04171E+0 2.30435E+0
1.09400E+3 4.05754E-1 5.55907E-1 6.99903E-1 8.15030E-1 1.11445E+0 1.38286E+0 1.63542E+0 1.87819E+0 2.11802E+0 2.23815E+0 8.34164E-1 1.16781E+0 1.49874E+0 1.77510E+0 2.03906E+0 2.30125E+0
1.09500E+3 4.06869E-1 5.57498E-1 7.01961E-1 8.17080E-1 1.11687E+0 1.38549E+0 1.63816E+0 1.88100E+0 2.12177E+0 2.24237E+0 8.32898E-1 1.16691E+0 1.49823E+0 1.77347E+0 2.03618E+0 2.29777E+0
1.09600E+3 4.08017E-1 5.59187E-1 7.04188E-1 8.18968E-1 1.11911E+0 1.38794E+0 1.64072E+0 1.88363E+0 2.12535E+0 2.24642E+0 8.31502E-1 1.16586E+0 1.49758E+0 1.77166E+0 2.03310E+0 2.29392E+0
1.09700E+3 4.09194E-1 5.60974E-1 7.06587E-1 8.20695E-1 1.12117E+0 1.39018E+0 1.64308E+0 1.88605E+0 2.12872E+0 2.25026E+0 8.29969E-1 1.16467E+0 1.49675E+0 1.76966E+0 2.02980E+0 2.28966E+0
1.09800E+3 4.10418E-1 5.62859E-1 7.09139E-1 8.22275E-1 1.12304E+0 1.39222E+0 1.64522E+0 1.88825E+0 2.13185E+0 2.25386E+0 8.28302E-1 1.16333E+0 1.49578E+0 1.76749E+0 2.02632E+0 2.28500E+0
1.09900E+3 4.11689E-1 5.64842E-1 7.11843E-1 8.23713E-1 1.12474E+0 1.39406E+0 1.64714E+0 1.89020E+0 2.13473E+0 2.25720E+0 8.26508E-1 1.16185E+0 1.49465E+0 1.76515E+0 2.02265E+0 2.27995E+0
1.10000E+3 4.13016E-1 5.66914E-1 7.14669E-1 8.25001E-1 1.12624E+0 1.39567E+0 1.64880E+0 1.89187E+0 2.13731E+0 2.26023E+0 8.24581E-1 1.16021E+0 1.49335E+0 1.76261E+0 2.01876E+0 2.27449E+0
1.10100E+3 4.14417E-1 5.69073E-1 7.17594E-1 8.26165E-1 1.12757E+0 1.39707E+0 1.65020E+0 1.89324E+0 2.13958E+0 2.26295E+0 8.22537E-1 1.15843E+0 1.49187E+0 1.75988E+0 2.01466E+0 2.26868E+0
1.10200E+3 4.15906E-1 5.71324E-1 7.20609E-1 8.27200E-1 1.12873E+0 1.39824E+0 1.65134E+0 1.89431E+0 2.14153E+0 2.26534E+0 8.20386E-1 1.15652E+0 1.49024E+0 1.75697E+0 2.01035E+0 2.26254E+0
1.10300E+3 4.17486E-1 5.73654E-1 7.23683E-1 8.28113E-1 1.12971E+0 1.39920E+0 1.65222E+0 1.89508E+0 2.14316E+0 2.26740E+0 8.18122E-1 1.15445E+0 1.48842E+0 1.75384E+0 2.00581E+0 2.25608E+0
1.10400E+3 4.19166E-1 5.76062E-1 7.26806E-1 8.28917E-1 1.13054E+0 1.39995E+0 1.65285E+0 1.89555E+0 2.14450E+0 2.26917E+0 8.15752E-1 1.15225E+0 1.48643E+0 1.75050E+0 2.00103E+0 2.24930E+0
1.10500E+3 4.20970E-1 5.78545E-1 7.29942E-1 8.29604E-1 1.13120E+0 1.40051E+0 1.65324E+0 1.89575E+0 2.14556E+0 2.27066E+0 8.13290E-1 1.14991E+0 1.48425E+0 1.74695E+0 1.99600E+0 2.24224E+0
1.10600E+3 4.22897E-1 5.81100E-1 7.33085E-1 8.30187E-1 1.13172E+0 1.40087E+0 1.65339E+0 1.89566E+0 2.14636E+0 2.27189E+0 8.10731E-1 1.14742E+0 1.48187E+0 1.74317E+0 1.99071E+0 2.23491E+0
1.10700E+3 4.24960E-1 5.83723E-1 7.36215E-1 8.30668E-1 1.13209E+0 1.40105E+0 1.65333E+0 1.89533E+0 2.14691E+0 2.27289E+0 8.08090E-1 1.14479E+0 1.47931E+0 1.73917E+0 1.98517E+0 2.22733E+0
1.10800E+3 4.27134E-1 5.86399E-1 7.39323E-1 8.31047E-1 1.13232E+0 1.40104E+0 1.65305E+0 1.89474E+0 2.14724E+0 2.27367E+0 8.05353E-1 1.14202E+0 1.47655E+0 1.73493E+0 1.97935E+0 2.21949E+0
1.10900E+3 4.29388E-1 5.89124E-1 7.42442E-1 8.31338E-1 1.13242E+0 1.40088E+0 1.65257E+0 1.89393E+0 2.14736E+0 2.27426E+0 8.02513E-1 1.13911E+0 1.47360E+0 1.73045E+0 1.97324E+0 2.21136E+0
1.11000E+3 4.31698E-1 5.91878E-1 7.45558E-1 8.31538E-1 1.13240E+0 1.40056E+0 1.65191E+0 1.89289E+0 2.14731E+0 2.27470E+0 7.99556E-1 1.13604E+0 1.47048E+0 1.72574E+0 1.96685E+0 2.20293E+0
1.11100E+3 4.34037E-1 5.94662E-1 7.48701E-1 8.31663E-1 1.13227E+0 1.40009E+0 1.65107E+0 1.89165E+0 2.14708E+0 2.27498E+0 7.96473E-1 1.13283E+0 1.46717E+0 1.72080E+0 1.96017E+0 2.19416E+0
1.11200E+3 4.36371E-1 5.97445E-1 7.51851E-1 8.31711E-1 1.13202E+0 1.39947E+0 1.65004E+0 1.89018E+0 2.14668E+0 2.27511E+0 7.93242E-1 1.12944E+0 1.46368E+0 1.71561E+0 1.95317E+0 2.18502E+0
1.11300E+3 4.38669E-1 6.00232E-1 7.55050E-1 8.31649E-1 1.13163E+0 1.39868E+0 1.64880E+0 1.88847E+0 2.14608E+0 2.27505E+0 7.89853E-1 1.12589E+0 1.46002E+0 1.71017E+0 1.94585E+0 2.17547E+0
1.11400E+3 4.40905E-1 6.02996E-1 7.58273E-1 8.31466E-1 1.13107E+0 1.39768E+0 1.64732E+0 1.88649E+0 2.14522E+0 2.27474E+0 7.86289E-1 1.12217E+0 1.45618E+0 1.70448E+0 1.93820E+0 2.16549E+0
1.11500E+3 4.43047E-1 6.05734E-1 7.61551E-1 8.31162E-1 1.13034E+0 1.39646E+0 1.64558E+0 1.88421E+0 2.14408E+0 2.27417E+0 7.82541E-1 1.11826E+0 1.45217E+0 1.69854E+0 1.93021E+0 2.15505E+0
