Ytrue T Nd Ypred RelError
7.935724e+01 -3.552714e-15 8.000000e+02 4.183750e+02 7.935734e+01 1.313993e-06
6.327142e+00 2.000000e+01 6.000000e+02 1.043750e+02 6.327198e+00 8.890259e-06
1.685784e+02 -3.552714e-15 4.000000e+02 1.933750e+02 1.685783e+02 1.083982e-06
6.648857e+01 -3.552714e-15 9.000000e+02 3.108750e+02 6.648859e+01 3.782865e-07
5.791988e+00 2.000000e+01 8.000000e+02 9.037500e+01 5.794379e+00 4.127117e-04
3.193195e+00 4.000000e+01 3.000000e+02 3.788750e+02 3.194432e+00 3.875448e-04
4.766536e+00 3.000000e+01 3.000000e+02 3.548750e+02 4.778694e+00 2.550741e-03
3.349273e+00 4.000000e+01 6.000000e+02 4.398750e+02 3.349232e+00 1.197084e-05
2.383809e+00 4.000000e+01 1.000000e+03 4.283750e+02 2.386663e+00 1.197302e-03
1.085881e+00 6.000000e+01 3.000000e+02 3.318750e+02 1.085678e+00 1.864353e-04
7.998146e+01 -3.552714e-15 8.000000e+02 2.683750e+02 7.998192e+01 5.791692e-06
1.068766e+00 7.000000e+01 3.000000e+02 1.248750e+02 1.072041e+00 3.064689e-03
1.722032e+01 1.000000e+01 3.000000e+02 3.743750e+02 1.721925e+01 6.189296e-05
2.993149e+00 4.000000e+01 5.000000e+02 2.248750e+02 2.991758e+00 4.645780e-04
2.380611e+00 4.000000e+01 1.000000e+03 3.783750e+02 2.380761e+00 6.311779e-05
1.119042e+00 6.000000e+01 3.000000e+02 3.223750e+02 1.118841e+00 1.798003e-04
5.814877e+00 2.000000e+01 9.000000e+02 6.587500e+01 5.815392e+00 8.863687e-05
6.027949e+00 2.000000e+01 6.000000e+02 3.128750e+02 6.025229e+00 4.512313e-04
2.907814e+00 4.000000e+01 4.000000e+02 4.883750e+02 2.908406e+00 2.034593e-04
6.435698e+01 -3.552714e-15 9.000000e+02 3.783750e+02 6.435705e+01 1.055316e-06
5.073164e+00 3.000000e+01 3.000000e+02 1.468750e+02 5.075683e+00 4.965040e-04
1.627538e+01 1.000000e+01 3.000000e+02 3.113750e+02 1.628477e+01 5.769656e-04
1.125982e+00 7.000000e+01 3.000000e+02 3.003750e+02 1.133483e+00 6.661758e-03
9.239438e+01 -3.552714e-15 5.000000e+02 3.787500e+01 9.240175e+01 7.975545e-05
5.553807e+01 -3.552714e-15 1.000000e+03 1.718750e+02 5.553781e+01 4.736270e-06
6.197560e+00 2.000000e+01 6.000000e+02 2.378750e+02 6.197716e+00 2.518724e-05
3.226672e+00 4.000000e+01 6.000000e+02 3.588750e+02 3.228183e+00 4.682836e-04
6.741692e+00 2.000000e+01 7.000000e+02 4.187500e+01 6.742865e+00 1.738878e-04
1.960540e+02 -3.552714e-15 4.000000e+02 4.003750e+02 1.960534e+02 2.977344e-06
2.383841e+00 4.000000e+01 9.000000e+02 1.823750e+02 2.383135e+00 2.964401e-04
2.570301e+02 -3.552714e-15 3.000000e+02 3.823750e+02 2.570301e+02 8.851316e-08
4.752674e+00 3.000000e+01 3.000000e+02 4.213750e+02 4.758134e+00 1.148810e-03
2.658110e+00 4.000000e+01 7.000000e+02 3.553750e+02 2.654616e+00 1.314754e-03
1.202698e+00 6.000000e+01 3.000000e+02 2.503750e+02 1.199530e+00 2.634622e-03
2.509655e+00 4.000000e+01 1.000000e+03 4.833750e+02 2.510011e+00 1.417066e-04
1.689742e+02 -3.552714e-15 4.000000e+02 1.958750e+02 1.689747e+02 2.538238e-06
1.664787e+01 1.000000e+01 3.000000e+02 4.273750e+02 1.665611e+01 4.948317e-04
1.092484e+00 7.000000e+01 3.000000e+02 4.353750e+02 1.085585e+00 6.315048e-03
6.655099e+01 -3.552714e-15 8.000000e+02 5.737500e+01 6.655498e+01 5.993662e-05
5.463974e+01 -3.552714e-15 1.000000e+03 1.403750e+02 5.463985e+01 2.020553e-06
8.087626e+00 2.000000e+01 3.000000e+02 2.698750e+02 8.095235e+00 9.408025e-04
7.960475e+01 -3.552714e-15 8.000000e+02 4.948750e+02 7.960201e+01 3.435554e-05
1.628550e+01 1.000000e+01 3.000000e+02 1.923750e+02 1.629546e+01 6.115491e-04
1.204649e+00 6.000000e+01 3.000000e+02 1.828750e+02 1.206192e+00 1.281053e-03
6.984189e+00 2.000000e+01 6.000000e+02 3.787500e+01 6.985251e+00 1.521582e-04
1.777064e+00 5.000000e+01 3.000000e+02 2.058750e+02 1.774272e+00 1.571222e-03
2.740188e+00 4.000000e+01 5.000000e+02 5.787500e+01 2.730218e+00 3.638323e-03
2.563153e+00 4.000000e+01 7.000000e+02 1.658750e+02 2.562017e+00 4.435332e-04
1.222345e+02 -3.552714e-15 5.000000e+02 2.318750e+02 1.222347e+02 2.041358e-06
6.790942e+00 2.000000e+01 7.000000e+02 3.037500e+01 6.796171e+00 7.700376e-04
3.139375e+00 4.000000e+01 6.000000e+02 2.358750e+02 3.136269e+00 9.894666e-04
5.967135e+01 -3.552714e-15 1.000000e+03 4.168750e+02 5.967168e+01 5.489800e-06
1.075965e+00 7.000000e+01 3.000000e+02 4.238750e+02 1.083717e+00 7.204237e-03
2.597234e+00 4.000000e+01 7.000000e+02 3.093750e+02 2.597647e+00 1.593041e-04
8.756812e+00 2.000000e+01 3.000000e+02 1.838750e+02 8.765118e+00 9.485099e-04
7.482653e+00 2.000000e+01 4.000000e+02 1.448750e+02 7.489938e+00 9.736452e-04
1.698263e+00 5.000000e+01 3.000000e+02 4.173750e+02 1.693210e+00 2.975200e-03
2.804688e+00 4.000000e+01 4.000000e+02 4.673750e+02 2.805254e+00 2.018122e-04
5.705117e+01 -3.552714e-15 1.000000e+03 3.418750e+02 5.705083e+01 5.991944e-06
1.582122e+01 1.000000e+01 3.000000e+02 7.187500e+01 1.582425e+01 1.911401e-04
2.439592e+00 4.000000e+01 1.000000e+03 3.663750e+02 2.438332e+00 5.166223e-04
6.091462e+00 2.000000e+01 1.000000e+03 4.678750e+02 6.091386e+00 1.239526e-05
1.141892e+00 6.000000e+01 3.000000e+02 4.473750e+02 1.141489e+00 3.529802e-04
5.685909e+01 -3.552714e-15 1.000000e+03 3.338750e+02 5.685874e+01 6.079268e-06
2.786791e+00 4.000000e+01 5.000000e+02 1.168750e+02 2.785230e+00 5.603964e-04
2.827015e+00 4.000000e+01 8.000000e+02 2.228750e+02 2.825635e+00 4.884592e-04
7.680334e+00 2.000000e+01 5.000000e+02 4.733750e+02 7.679701e+00 8.252118e-05
2.647112e+02 -3.552714e-15 3.000000e+02 4.478750e+02 2.647107e+02 1.736231e-06
5.516154e+00 2.000000e+01 7.000000e+02 3.573750e+02 5.522023e+00 1.064102e-03
1.642426e+00 5.000000e+01 3.000000e+02 4.683750e+02 1.640886e+00 9.374380e-04
6.027768e+01 -3.552714e-15 1.000000e+03 4.893750e+02 6.027631e+01 2.269508e-05
2.993089e+00 4.000000e+01 4.000000e+02 1.308750e+02 2.992324e+00 2.554806e-04
2.740594e+00 4.000000e+01 8.000000e+02 3.783750e+02 2.739182e+00 5.153406e-04
2.996569e+00 4.000000e+01 4.000000e+02 2.593750e+02 2.996698e+00 4.299932e-05
2.294477e+00 4.000000e+01 1.000000e+03 1.618750e+02 2.292645e+00 7.986762e-04
2.684056e+00 4.000000e+01 8.000000e+02 3.948750e+02 2.683836e+00 8.186226e-05
1.122547e+02 -3.552714e-15 4.000000e+02 4.137500e+01 1.122538e+02 7.892500e-06
5.729500e+00 2.000000e+01 9.000000e+02 4.328750e+02 5.727758e+00 3.040322e-04
9.563957e+01 -3.552714e-15 7.000000e+02 4.948750e+02 9.563868e+01 9.317000e-06
8.709064e+01 -3.552714e-15 5.000000e+02 3.237500e+01 8.708945e+01 1.362399e-05
8.043915e+00 2.000000e+01 3.000000e+02 4.837500e+01 8.043277e+00 7.931605e-05
1.716707e+02 -3.552714e-15 4.000000e+02 2.123750e+02 1.716695e+02 6.756082e-06
7.016500e+00 2.000000e+01 4.000000e+02 3.078750e+02 7.013615e+00 4.112042e-04
2.339158e+00 4.000000e+01 1.000000e+03 2.438750e+02 2.340450e+00 5.523693e-04
1.635458e+01 1.000000e+01 3.000000e+02 2.853750e+02 1.636256e+01 4.885063e-04
5.469845e+00 2.000000e+01 9.000000e+02 3.153750e+02 5.470037e+00 3.527234e-05
2.739060e+00 4.000000e+01 9.000000e+02 4.213750e+02 2.739272e+00 7.746484e-05
1.150566e+00 6.000000e+01 3.000000e+02 2.853750e+02 1.148411e+00 1.872950e-03
1.269260e+02 -3.552714e-15 5.000000e+02 4.888750e+02 1.269106e+02 1.212429e-04
6.317325e+00 2.000000e+01 6.000000e+02 1.588750e+02 6.318348e+00 1.619167e-04
1.064043e+02 -3.552714e-15 6.000000e+02 3.753750e+02 1.064029e+02 1.340973e-05
3.137915e+00 4.000000e+01 3.000000e+02 4.113750e+02 3.143610e+00 1.814729e-03
5.866279e+00 2.000000e+01 1.000000e+03 2.123750e+02 5.866525e+00 4.178392e-05
6.366495e+01 -3.552714e-15 7.000000e+02 3.137500e+01 6.368910e+01 3.793421e-04
1.618017e+00 5.000000e+01 3.000000e+02 4.883750e+02 1.620272e+00 1.393670e-03
5.484450e+00 2.000000e+01 9.000000e+02 3.198750e+02 5.490784e+00 1.154936e-03
5.752472e+00 2.000000e+01 8.000000e+02 1.238750e+02 5.754776e+00 4.005795e-04
4.905549e+00 3.000000e+01 3.000000e+02 2.438750e+02 4.891712e+00 2.820544e-03
1.150865e+00 6.000000e+01 3.000000e+02 8.287500e+01 1.150869e+00 3.310478e-06
5.011738e+00 2.000000e+01 7.000000e+02 4.203750e+02 5.012715e+00 1.949957e-04
1.140819e+00 7.000000e+01 3.000000e+02 3.093750e+02 1.131298e+00 8.346439e-03
6.930799e+00 2.000000e+01 7.000000e+02 9.237500e+01 6.930229e+00 8.214655e-05
1.740173e+00 5.000000e+01 3.000000e+02 1.913750e+02 1.740422e+00 1.428886e-04
2.611925e+00 4.000000e+01 7.000000e+02 3.408750e+02 2.613710e+00 6.832878e-04
2.417391e+00 4.000000e+01 9.000000e+02 8.287500e+01 2.419067e+00 6.933838e-04
7.583565e+01 -3.552714e-15 8.000000e+02 1.798750e+02 7.583559e+01 8.002433e-07
3.029318e+00 4.000000e+01 3.000000e+02 9.437500e+01 2.977717e+00 1.703408e-02
8.131842e+00 2.000000e+01 3.000000e+02 2.678750e+02 8.120340e+00 1.414400e-03
1.856052e+02 -3.552714e-15 4.000000e+02 2.908750e+02 1.856049e+02 1.434145e-06
1.550521e+01 1.000000e+01 3.000000e+02 4.237500e+01 1.552796e+01 1.467027e-03
1.620927e+00 5.000000e+01 3.000000e+02 4.793750e+02 1.626593e+00 3.495324e-03
1.036123e+02 -3.552714e-15 6.000000e+02 4.653750e+02 1.036116e+02 6.586324e-06
5.857735e+00 2.000000e+01 4.000000e+02 4.818750e+02 5.858220e+00 8.279552e-05
2.819017e+00 4.000000e+01 6.000000e+02 8.337500e+01 2.812890e+00 2.173546e-03
3.081816e+00 4.000000e+01 6.000000e+02 3.008750e+02 3.080048e+00 5.736812e-04
5.482491e+01 -3.552714e-15 3.000000e+02 9.375000e+00 5.483573e+01 1.975080e-04
1.259554e+02 -3.552714e-15 5.000000e+02 4.243750e+02 1.259552e+02 2.085071e-06
4.720883e+01 -3.552714e-15 1.000000e+03 4.837500e+01 4.720451e+01 9.154991e-05
1.203694e+00 6.000000e+01 3.000000e+02 4.748750e+02 1.211458e+00 6.449769e-03
8.342065e+00 2.000000e+01 4.000000e+02 6.037500e+01 8.332289e+00 1.171948e-03
1.056889e+00 7.000000e+01 3.000000e+02 1.128750e+02 1.056882e+00 7.225888e-06
2.841347e+00 4.000000e+01 4.000000e+02 4.378750e+02 2.844619e+00 1.151865e-03
6.298931e+00 2.000000e+01 8.000000e+02 4.183750e+02 6.294797e+00 6.563572e-04
2.458989e+00 4.000000e+01 9.000000e+02 2.693750e+02 2.458888e+00 4.085601e-05
3.196309e+00 4.000000e+01 6.000000e+02 3.643750e+02 3.194574e+00 5.428603e-04
1.677575e+01 1.000000e+01 3.000000e+02 3.258750e+02 1.678597e+01 6.087720e-04
2.750685e+00 4.000000e+01 8.000000e+02 1.733750e+02 2.751878e+00 4.337242e-04
5.839042e+00 2.000000e+01 1.000000e+03 1.808750e+02 5.836004e+00 5.203073e-04
1.607483e+02 -3.552714e-15 4.000000e+02 1.388750e+02 1.607482e+02 5.612625e-07
1.139071e+00 7.000000e+01 3.000000e+02 2.913750e+02 1.138129e+00 8.269328e-04
7.904628e+01 -3.552714e-15 8.000000e+02 3.618750e+02 7.905071e+01 5.610035e-05
5.127710e+00 2.000000e+01 7.000000e+02 4.758750e+02 5.128603e+00 1.740306e-04
6.288364e+01 -3.552714e-15 9.000000e+02 4.003750e+02 6.288379e+01 2.343705e-06
5.750570e+00 2.000000e+01 9.000000e+02 4.473750e+02 5.751015e+00 7.740403e-05
8.036212e+00 2.000000e+01 3.000000e+02 4.038750e+02 8.030203e+00 7.476817e-04
1.240187e+02 -3.552714e-15 5.000000e+02 3.683750e+02 1.240191e+02 2.810111e-06
1.043891e+02 -3.552714e-15 6.000000e+02 3.298750e+02 1.043888e+02 2.566318e-06
5.720758e+00 2.000000e+01 8.000000e+02 1.083750e+02 5.721815e+00 1.848459e-04
1.987976e+02 -3.552714e-15 4.000000e+02 4.708750e+02 1.987975e+02 4.610321e-07
2.407326e+00 4.000000e+01 1.000000e+03 1.087500e+01 2.410374e+00 1.265975e-03
1.920792e+02 -3.552714e-15 4.000000e+02 3.518750e+02 1.920790e+02 6.604122e-07
2.373644e+02 -3.552714e-15 3.000000e+02 1.983750e+02 2.373699e+02 2.310324e-05
1.193943e+00 6.000000e+01 3.000000e+02 1.693750e+02 1.205701e+00 9.848336e-03
5.738577e+00 2.000000e+01 9.000000e+02 4.168750e+02 5.739715e+00 1.983430e-04
8.081460e+00 2.000000e+01 3.000000e+02 3.818750e+02 8.071994e+00 1.171232e-03
6.316517e+00 2.000000e+01 8.000000e+02 4.118750e+02 6.315772e+00 1.178427e-04
6.054976e+00 2.000000e+01 1.000000e+03 4.258750e+02 6.053359e+00 2.671484e-04
2.616867e+00 4.000000e+01 7.000000e+02 3.413750e+02 2.618256e+00 5.308818e-04
2.794617e+00 4.000000e+01 6.000000e+02 7.287500e+01 2.791607e+00 1.077096e-03
1.036812e+02 -3.552714e-15 6.000000e+02 4.638750e+02 1.036844e+02 3.148360e-05
5.907523e+00 2.000000e+01 7.000000e+02 3.008750e+02 5.916867e+00 1.581673e-03
1.259740e+00 6.000000e+01 3.000000e+02 1.887500e+01 1.284857e+00 1.993850e-02
5.893300e+00 2.000000e+01 1.000000e+03 2.093750e+02 5.889007e+00 7.285198e-04
3.023432e+00 4.000000e+01 6.000000e+02 1.483750e+02 3.022260e+00 3.877076e-04
8.368575e+00 2.000000e+01 3.000000e+02 4.588750e+02 8.360267e+00 9.927096e-04
1.062723e+02 -3.552714e-15 6.000000e+02 3.908750e+02 1.062733e+02 8.840582e-06
3.329950e+00 4.000000e+01 3.000000e+02 3.458750e+02 3.329354e+00 1.788830e-04
1.597376e+01 1.000000e+01 3.000000e+02 2.958750e+02 1.596275e+01 6.895255e-04
1.636909e+01 1.000000e+01 3.000000e+02 1.983750e+02 1.635014e+01 1.157308e-03
7.544189e+00 2.000000e+01 4.000000e+02 1.403750e+02 7.549746e+00 7.366358e-04
1.061478e+02 -3.552714e-15 6.000000e+02 3.928750e+02 1.061480e+02 1.750228e-06
2.674583e+02 -3.552714e-15 3.000000e+02 4.683750e+02 2.674583e+02 4.565165e-08
6.839370e+00 2.000000e+01 6.000000e+02 5.687500e+01 6.843199e+00 5.598149e-04
6.772978e+01 -3.552714e-15 8.000000e+02 6.687500e+01 6.772979e+01 1.556256e-07
2.531838e+00 4.000000e+01 9.000000e+02 3.118750e+02 2.531954e+00 4.583498e-05
1.046683e+02 -3.552714e-15 6.000000e+02 4.478750e+02 1.046674e+02 8.284487e-06
2.315185e+00 4.000000e+01 1.000000e+03 2.658750e+02 2.313882e+00 5.626474e-04
6.400824e+00 2.000000e+01 8.000000e+02 4.048750e+02 6.399911e+00 1.427044e-04
1.132574e+00 6.000000e+01 3.000000e+02 2.888750e+02 1.134493e+00 1.694253e-03
1.031595e+02 -3.552714e-15 6.000000e+02 3.058750e+02 1.031578e+02 1.714080e-05
2.973779e+00 4.000000e+01 4.000000e+02 4.983750e+02 2.969044e+00 1.592216e-03
2.861204e+00 4.000000e+01 4.000000e+02 4.738750e+02 2.864905e+00 1.293656e-03
2.620343e+00 4.000000e+01 7.000000e+02 2.053750e+02 2.616554e+00 1.445880e-03
2.458008e+00 4.000000e+01 9.000000e+02 1.368750e+02 2.465230e+00 2.938134e-03
6.678645e+00 2.000000e+01 4.000000e+02 3.413750e+02 6.679437e+00 1.185757e-04
2.755955e+00 4.000000e+01 8.000000e+02 1.728750e+02 2.753286e+00 9.685655e-04
8.342618e+00 2.000000e+01 3.000000e+02 2.287500e+01 8.352211e+00 1.149871e-03
2.462698e+00 4.000000e+01 1.000000e+03 4.548750e+02 2.462099e+00 2.430999e-04
2.743844e+00 4.000000e+01 5.000000e+02 1.383750e+02 2.745403e+00 5.681132e-04
6.240652e+00 2.000000e+01 6.000000e+02 1.323750e+02 6.241094e+00 7.078011e-05
7.726914e+00 2.000000e+01 5.000000e+02 4.848750e+02 7.726670e+00 3.165558e-05
6.046340e+00 2.000000e+01 1.000000e+03 4.643750e+02 6.046114e+00 3.725104e-05
6.043144e+00 2.000000e+01 1.000000e+03 4.648750e+02 6.046416e+00 5.414820e-04
6.199435e+00 2.000000e+01 8.000000e+02 4.473750e+02 6.199546e+00 1.794185e-05
7.419061e+00 2.000000e+01 5.000000e+02 3.658750e+02 7.419126e+00 8.725761e-06
5.947978e+01 -3.552714e-15 8.000000e+02 3.437500e+01 5.939243e+01 1.468492e-03
1.814369e+00 5.000000e+01 3.000000e+02 4.487500e+01 1.825472e+00 6.119466e-03
1.628102e+01 1.000000e+01 3.000000e+02 3.108750e+02 1.627958e+01 8.809259e-05
2.990116e+00 4.000000e+01 5.000000e+02 1.998750e+02 2.988216e+00 6.355759e-04
7.271543e+00 2.000000e+01 5.000000e+02 1.443750e+02 7.271817e+00 3.770069e-05
8.662824e+00 2.000000e+01 3.000000e+02 1.723750e+02 8.654756e+00 9.313924e-04
1.856569e+00 5.000000e+01 3.000000e+02 1.537500e+01 1.854810e+00 9.474773e-04
2.419521e+02 -3.552714e-15 3.000000e+02 2.168750e+02 2.419538e+02 6.916081e-06
1.219071e+00 6.000000e+01 3.000000e+02 1.373750e+02 1.227481e+00 6.898038e-03
7.918904e+01 -3.552714e-15 8.000000e+02 2.468750e+02 7.918943e+01 4.867480e-06
7.919180e+01 -3.552714e-15 8.000000e+02 4.823750e+02 7.919249e+01 8.731026e-06
1.113110e+00 7.000000e+01 3.000000e+02 4.908750e+02 1.108558e+00 4.089819e-03
5.216229e+00 3.000000e+01 3.000000e+02 7.087500e+01 5.155705e+00 1.160293e-02
1.026397e+00 7.000000e+01 3.000000e+02 7.687500e+01 1.013035e+00 1.301857e-02
2.403387e+02 -3.552714e-15 3.000000e+02 2.098750e+02 2.403352e+02 1.445194e-05
2.559297e+00 4.000000e+01 9.000000e+02 3.148750e+02 2.559977e+00 2.657236e-04
5.746684e+00 2.000000e+01 1.000000e+03 1.958750e+02 5.748146e+00 2.544401e-04
1.033355e+02 -3.552714e-15 6.000000e+02 1.903750e+02 1.033360e+02 4.772784e-06
2.336440e+00 4.000000e+01 1.000000e+03 1.493750e+02 2.335731e+00 3.032744e-04
2.360773e+02 -3.552714e-15 3.000000e+02 1.928750e+02 2.360783e+02 4.410313e-06
2.536743e+00 4.000000e+01 7.000000e+02 2.868750e+02 2.537078e+00 1.318874e-04
3.402286e+00 4.000000e+01 6.000000e+02 4.643750e+02 3.401209e+00 3.165677e-04
1.223980e+02 -3.552714e-15 5.000000e+02 1.253750e+02 1.223978e+02 1.808575e-06
5.789915e+00 2.000000e+01 9.000000e+02 3.978750e+02 5.790579e+00 1.147713e-04
2.402587e+00 4.000000e+01 1.000000e+03 4.453750e+02 2.403858e+00 5.291983e-04
1.635058e+01 1.000000e+01 3.000000e+02 2.313750e+02 1.635236e+01 1.087794e-04
2.954578e+00 4.000000e+01 5.000000e+02 2.348750e+02 2.958936e+00 1.474893e-03
5.842845e+00 2.000000e+01 8.000000e+02 1.488750e+02 5.842780e+00 1.097789e-05
2.481311e+00 4.000000e+01 7.000000e+02 2.743750e+02 2.481382e+00 2.852199e-05
2.699037e+00 4.000000e+01 9.000000e+02 4.828750e+02 2.698366e+00 2.484291e-04
1.058000e+02 -3.552714e-15 6.000000e+02 3.973750e+02 1.057986e+02 1.344960e-05
2.374891e+02 -3.552714e-15 3.000000e+02 1.988750e+02 2.374864e+02 1.107614e-05
8.317240e+01 -3.552714e-15 7.000000e+02 2.768750e+02 8.317245e+01 5.731522e-07
3.005311e+01 -3.552714e-15 9.000000e+02 8.375000e+00 3.007865e+01 8.495815e-04
7.840262e+01 -3.552714e-15 8.000000e+02 4.638750e+02 7.840784e+01 6.663085e-05
5.694323e+01 -3.552714e-15 1.000000e+03 3.398750e+02 5.694701e+01 6.640892e-05
6.329702e+00 2.000000e+01 8.000000e+02 2.538750e+02 6.330137e+00 6.857529e-05
2.734536e+00 4.000000e+01 8.000000e+02 3.748750e+02 2.733449e+00 3.974119e-04
1.229329e+00 6.000000e+01 3.000000e+02 1.288750e+02 1.235832e+00 5.290572e-03
2.750342e+00 4.000000e+01 8.000000e+02 3.613750e+02 2.749759e+00 2.118944e-04
2.989075e+00 4.000000e+01 4.000000e+02 3.138750e+02 2.983635e+00 1.819818e-03
3.088338e+00 4.000000e+01 6.000000e+02 2.278750e+02 3.085566e+00 8.975599e-04
1.343031e+02 -3.552714e-15 4.000000e+02 6.787500e+01 1.343025e+02 3.813475e-06
3.037905e+00 4.000000e+01 3.000000e+02 4.438750e+02 3.033270e+00 1.525771e-03
2.399180e+00 4.000000e+01 1.000000e+03 3.933750e+02 2.398077e+00 4.598385e-04
6.282384e+01 -3.552714e-15 9.000000e+02 4.013750e+02 6.282397e+01 2.208517e-06
2.526093e+02 -3.552714e-15 3.000000e+02 3.288750e+02 2.526095e+02 7.420616e-07
2.624484e+00 4.000000e+01 8.000000e+02 4.078750e+02 2.624922e+00 1.669784e-04
6.267939e+01 -3.552714e-15 9.000000e+02 1.683750e+02 6.267926e+01 2.215921e-06
2.495804e+00 4.000000e+01 8.000000e+02 5.737500e+01 2.502444e+00 2.660575e-03
1.103260e+00 7.000000e+01 3.000000e+02 2.483750e+02 1.091170e+00 1.095812e-02
5.531683e+00 2.000000e+01 9.000000e+02 3.303750e+02 5.531445e+00 4.307294e-05
5.008492e+00 3.000000e+01 3.000000e+02 1.498750e+02 5.011513e+00 6.030832e-04
2.670451e+00 4.000000e+01 8.000000e+02 1.193750e+02 2.670803e+00 1.319839e-04
1.667536e+01 1.000000e+01 3.000000e+02 4.938750e+02 1.667154e+01 2.292982e-04
8.962931e+01 -3.552714e-15 6.000000e+02 6.737500e+01 8.962961e+01 3.327937e-06
1.138997e+02 -3.552714e-15 4.000000e+02 4.287500e+01 1.139191e+02 1.698900e-04
1.231894e+01 1.000000e+01 3.000000e+02 4.875000e+00 1.231590e+01 2.465104e-04
1.243815e+02 -3.552714e-15 5.000000e+02 3.108750e+02 1.243815e+02 5.139453e-07
3.045935e+00 4.000000e+01 6.000000e+02 2.238750e+02 3.045266e+00 2.195164e-04
2.643813e+02 -3.552714e-15 3.000000e+02 4.448750e+02 2.643810e+02 1.312001e-06
1.095401e+00 7.000000e+01 3.000000e+02 4.758750e+02 1.092238e+00 2.887679e-03
2.350439e+02 -3.552714e-15 3.000000e+02 1.883750e+02 2.350430e+02 3.569845e-06
1.254481e+00 6.000000e+01 3.000000e+02 3.237500e+01 1.265865e+00 9.074205e-03
5.511818e+00 2.000000e+01 9.000000e+02 4.913750e+02 5.510065e+00 3.180398e-04
8.558432e+00 2.000000e+01 3.000000e+02 2.288750e+02 8.559809e+00 1.609666e-04
8.097466e+01 -3.552714e-15 7.000000e+02 2.448750e+02 8.097458e+01 9.683266e-07
5.987513e+00 2.000000e+01 4.000000e+02 4.113750e+02 5.988442e+00 1.551498e-04
3.081184e+00 4.000000e+01 6.000000e+02 1.798750e+02 3.075593e+00 1.814299e-03
5.962711e+01 -3.552714e-15 9.000000e+02 6.487500e+01 5.962708e+01 3.717011e-07
8.301595e+00 2.000000e+01 3.000000e+02 2.478750e+02 8.305741e+00 4.994091e-04
5.722298e+01 -3.552714e-15 1.000000e+03 3.003750e+02 5.722301e+01 5.199932e-07
1.097013e+00 6.000000e+01 3.000000e+02 4.143750e+02 1.094957e+00 1.874114e-03
2.623551e+00 4.000000e+01 8.000000e+02 4.463750e+02 2.623217e+00 1.274101e-04
6.493803e+01 -3.552714e-15 8.000000e+02 5.037500e+01 6.491813e+01 3.065070e-04
1.118934e+02 -3.552714e-15 3.000000e+02 2.687500e+01 1.119392e+02 4.089185e-04
5.755088e+01 -3.552714e-15 1.000000e+03 2.908750e+02 5.754990e+01 1.710760e-05
4.776322e+00 3.000000e+01 3.000000e+02 4.683750e+02 4.768438e+00 1.650637e-03
4.809423e+00 3.000000e+01 3.000000e+02 3.468750e+02 4.809847e+00 8.811024e-05
1.109364e+00 7.000000e+01 3.000000e+02 4.933750e+02 1.104222e+00 4.634392e-03
7.188942e+00 2.000000e+01 4.000000e+02 2.948750e+02 7.190493e+00 2.157296e-04
2.398489e+00 4.000000e+01 1.000000e+03 3.283750e+02 2.396791e+00 7.079135e-04
6.412061e+00 2.000000e+01 6.000000e+02 1.703750e+02 6.414712e+00 4.134405e-04
6.326411e+00 2.000000e+01 4.000000e+02 3.853750e+02 6.325066e+00 2.124849e-04
6.021778e+00 2.000000e+01 1.000000e+03 3.758750e+02 6.022485e+00 1.172805e-04
3.070810e+00 4.000000e+01 3.000000e+02 2.363750e+02 3.044927e+00 8.428924e-03
3.103895e+00 4.000000e+01 6.000000e+02 3.103750e+02 3.100531e+00 1.083796e-03
4.791262e+00 3.000000e+01 3.000000e+02 3.788750e+02 4.785752e+00 1.150055e-03
2.503980e+00 4.000000e+01 9.000000e+02 3.073750e+02 2.504199e+00 8.756945e-05
2.545198e+02 -3.552714e-15 3.000000e+02 3.588750e+02 2.545204e+02 2.599527e-06
5.670047e+00 2.000000e+01 4.000000e+02 4.678750e+02 5.669565e+00 8.499659e-05
1.200442e+00 6.000000e+01 3.000000e+02 1.403750e+02 1.199523e+00 7.651280e-04
6.206218e+01 -3.552714e-15 9.000000e+02 8.287500e+01 6.206589e+01 5.980478e-05
1.059318e+00 6.000000e+01 3.000000e+02 4.043750e+02 1.060138e+00 7.738000e-04
5.692509e+00 2.000000e+01 4.000000e+02 4.648750e+02 5.692445e+00 1.118506e-05
1.115118e+00 7.000000e+01 3.000000e+02 2.203750e+02 1.122251e+00 6.396913e-03
6.849919e+00 2.000000e+01 6.000000e+02 4.208750e+02 6.849989e+00 1.023053e-05
5.997541e+00 2.000000e+01 6.000000e+02 2.948750e+02 5.997441e+00 1.676282e-05
1.671263e+01 1.000000e+01 3.000000e+02 4.293750e+02 1.671105e+01 9.497771e-05
1.207957e+00 6.000000e+01 3.000000e+02 1.703750e+02 1.208160e+00 1.683887e-04
3.452552e+00 4.000000e+01 6.000000e+02 4.793750e+02 3.453033e+00 1.394782e-04
