X GeCrNph200 GeCrNph300 GeCrNph400 OrCrNph200 OrCrNph300 OrCrNph400 OrCrNph500 OrCrNph600 OrCrNph700 OrCrNph750 OsCrNph200 OsCrNph300 OsCrNph400 OsCrNph500 OsCrNph600 OsCrNph700
1.07000E+3 2.11675E+15 2.91060E+15 3.67356E+15 3.82995E+15 5.31278E+15 6.66756E+15 7.95796E+15 9.20886E+15 1.02909E+16 1.08333E+16 4.42946E+15 6.11502E+15 7.78338E+15 9.35599E+15 1.08816E+16 1.22580E+16
1.07100E+3 2.11710E+15 2.91109E+15 3.67418E+15 3.86134E+15 5.35103E+15 6.71039E+15 8.00414E+15 9.25760E+15 1.03471E+16 1.08932E+16 4.44764E+15 6.14245E+15 7.82007E+15 9.39288E+15 1.09175E+16 1.23050E+16
1.07200E+3 2.11782E+15 2.91192E+15 3.67510E+15 3.89125E+15 5.38770E+15 6.75169E+15 8.04892E+15 9.30516E+15 1.04029E+16 1.09531E+16 4.46419E+15 6.16825E+15 7.85515E+15 9.42744E+15 1.09504E+16 1.23480E+16
1.07300E+3 2.11904E+15 2.91319E+15 3.67636E+15 3.91966E+15 5.42285E+15 6.79165E+15 8.09264E+15 9.35197E+15 1.04590E+16 1.10138E+16 4.47922E+15 6.19254E+15 7.88875E+15 9.45991E+15 1.09805E+16 1.23875E+16
1.07400E+3 2.12069E+15 2.91492E+15 3.67807E+15 3.94660E+15 5.45653E+15 6.83030E+15 8.13530E+15 9.39806E+15 1.05151E+16 1.10749E+16 4.49290E+15 6.21533E+15 7.92073E+15 9.49031E+15 1.10082E+16 1.24236E+16
1.07500E+3 2.12276E+15 2.91719E+15 3.68045E+15 3.97225E+15 5.48883E+15 6.86764E+15 8.17681E+15 9.44320E+15 1.05709E+16 1.11360E+16 4.50532E+15 6.23664E+15 7.95102E+15 9.51871E+15 1.10335E+16 1.24563E+16
1.07600E+3 2.12533E+15 2.92001E+15 3.68340E+15 3.99687E+15 5.52003E+15 6.90392E+15 8.21736E+15 9.48751E+15 1.06263E+16 1.11970E+16 4.51664E+15 6.25660E+15 7.97972E+15 9.54534E+15 1.10569E+16 1.24862E+16
1.07700E+3 2.12837E+15 2.92347E+15 3.68714E+15 4.02062E+15 5.55025E+15 6.93917E+15 8.25688E+15 9.53082E+15 1.06810E+16 1.12574E+16 4.52697E+15 6.27525E+15 8.00678E+15 9.57028E+15 1.10786E+16 1.25133E+16
1.07800E+3 2.13188E+15 2.92758E+15 3.69173E+15 4.04367E+15 5.57958E+15 6.97338E+15 8.29524E+15 9.57286E+15 1.07345E+16 1.13166E+16 4.53640E+15 6.29254E+15 8.03204E+15 9.59348E+15 1.10987E+16 1.25378E+16
1.07900E+3 2.13585E+15 2.93235E+15 3.69716E+15 4.06617E+15 5.60816E+15 7.00668E+15 8.33252E+15 9.61367E+15 1.07867E+16 1.13744E+16 4.54506E+15 6.30856E+15 8.05552E+15 9.61511E+15 1.11174E+16 1.25598E+16
1.08000E+3 2.14028E+15 2.93777E+15 3.70343E+15 4.08838E+15 5.63620E+15 7.03918E+15 8.36873E+15 9.65313E+15 1.08371E+16 1.14303E+16 4.55307E+15 6.32342E+15 8.07731E+15 9.63528E+15 1.11351E+16 1.25797E+16
1.08100E+3 2.14512E+15 2.94383E+15 3.71056E+15 4.11049E+15 5.66389E+15 7.07100E+15 8.40392E+15 9.69120E+15 1.08857E+16 1.14841E+16 4.56037E+15 6.33712E+15 8.09751E+15 9.65402E+15 1.11516E+16 1.25975E+16
1.08200E+3 2.15034E+15 2.95041E+15 3.71836E+15 4.13267E+15 5.69132E+15 7.10218E+15 8.43801E+15 9.72770E+15 1.09319E+16 1.15353E+16 4.56696E+15 6.34969E+15 8.11616E+15 9.67126E+15 1.11666E+16 1.26133E+16
1.08300E+3 2.15592E+15 2.95754E+15 3.72688E+15 4.15493E+15 5.71853E+15 7.13274E+15 8.47105E+15 9.76269E+15 1.09759E+16 1.15837E+16 4.57288E+15 6.36120E+15 8.13334E+15 9.68706E+15 1.11803E+16 1.26271E+16
1.08400E+3 2.16184E+15 2.96510E+15 3.73592E+15 4.17723E+15 5.74550E+15 7.16270E+15 8.50310E+15 9.79626E+15 1.10178E+16 1.16298E+16 4.57811E+15 6.37171E+15 8.14921E+15 9.70145E+15 1.11926E+16 1.26391E+16
1.08500E+3 2.16803E+15 2.97306E+15 3.74550E+15 4.19937E+15 5.77205E+15 7.19196E+15 8.53413E+15 9.82848E+15 1.10577E+16 1.16735E+16 4.58262E+15 6.38118E+15 8.16373E+15 9.71436E+15 1.12032E+16 1.26492E+16
1.08600E+3 2.17445E+15 2.98136E+15 3.75555E+15 4.22128E+15 5.79815E+15 7.22051E+15 8.56420E+15 9.85947E+15 1.10959E+16 1.17153E+16 4.58639E+15 6.38968E+15 8.17706E+15 9.72581E+15 1.12121E+16 1.26576E+16
1.08700E+3 2.18113E+15 2.99001E+15 3.76598E+15 4.24281E+15 5.82370E+15 7.24835E+15 8.59339E+15 9.88943E+15 1.11327E+16 1.17555E+16 4.58947E+15 6.39731E+15 8.18933E+15 9.73590E+15 1.12194E+16 1.26644E+16
1.08800E+3 2.18799E+15 2.99893E+15 3.77681E+15 4.26385E+15 5.84861E+15 7.27545E+15 8.62175E+15 9.91846E+15 1.11682E+16 1.17943E+16 4.59187E+15 6.40410E+15 8.20060E+15 9.74460E+15 1.12248E+16 1.26695E+16
1.08900E+3 2.19503E+15 3.00809E+15 3.78794E+15 4.28430E+15 5.87282E+15 7.30176E+15 8.64927E+15 9.94662E+15 1.12027E+16 1.18318E+16 4.59352E+15 6.41000E+15 8.21088E+15 9.75190E+15 1.12284E+16 1.26732E+16
1.09000E+3 2.20227E+15 3.01761E+15 3.79957E+15 4.30398E+15 5.89619E+15 7.32724E+15 8.67600E+15 9.97407E+15 1.12363E+16 1.18685E+16 4.59444E+15 6.41508E+15 8.22023E+15 9.75786E+15 1.12303E+16 1.26751E+16
1.09100E+3 2.20967E+15 3.02744E+15 3.81169E+15 4.32275E+15 5.91861E+15 7.35184E+15 8.70198E+15 1.00009E+16 1.12692E+16 1.19045E+16 4.59463E+15 6.41930E+15 8.22860E+15 9.76250E+15 1.12305E+16 1.26754E+16
1.09200E+3 2.21729E+15 3.03768E+15 3.82441E+15 4.34060E+15 5.94009E+15 7.37560E+15 8.72728E+15 1.00273E+16 1.13018E+16 1.19402E+16 4.59413E+15 6.42273E+15 8.23610E+15 9.76595E+15 1.12291E+16 1.26739E+16
1.09300E+3 2.22510E+15 3.04833E+15 3.83778E+15 4.35750E+15 5.96060E+15 7.39849E+15 8.75186E+15 1.00532E+16 1.13338E+16 1.19753E+16 4.59287E+15 6.42533E+15 8.24272E+15 9.76823E+15 1.12263E+16 1.26704E+16
1.09400E+3 2.23308E+15 3.05945E+15 3.85193E+15 4.37340E+15 5.98006E+15 7.42036E+15 8.77554E+15 1.00783E+16 1.13652E+16 1.20098E+16 4.59084E+15 6.42706E+15 8.24836E+15 9.76929E+15 1.12220E+16 1.26650E+16
1.09500E+3 2.24126E+15 3.07101E+15 3.86679E+15 4.38840E+15 5.99854E+15 7.44127E+15 8.79830E+15 1.01025E+16 1.13957E+16 1.20434E+16 4.58807E+15 6.42796E+15 8.25310E+15 9.76923E+15 1.12164E+16 1.26574E+16
1.09600E+3 2.24963E+15 3.08312E+15 3.88260E+15 4.40256E+15 6.01607E+15 7.46120E+15 8.82012E+15 1.01259E+16 1.14253E+16 1.20762E+16 4.58456E+15 6.42808E+15 8.25701E+15 9.76817E+15 1.12096E+16 1.26477E+16
1.09700E+3 2.25818E+15 3.09580E+15 3.89938E+15 4.41587E+15 6.03260E+15 7.48006E+15 8.84083E+15 1.01482E+16 1.14539E+16 1.21079E+16 4.58028E+15 6.42734E+15 8.26000E+15 9.76606E+15 1.12017E+16 1.26358E+16
1.09800E+3 2.26700E+15 3.10903E+15 3.91703E+15 4.42841E+15 6.04820E+15 7.49789E+15 8.86044E+15 1.01693E+16 1.14812E+16 1.21383E+16 4.57525E+15 6.42580E+15 8.26214E+15 9.76299E+15 1.11927E+16 1.26215E+16
1.09900E+3 2.27609E+15 3.12283E+15 3.93555E+15 4.44019E+15 6.06286E+15 7.51463E+15 8.87884E+15 1.01891E+16 1.15072E+16 1.21674E+16 4.56950E+15 6.42347E+15 8.26344E+15 9.75894E+15 1.11826E+16 1.26051E+16
1.10000E+3 2.28551E+15 3.13713E+15 3.95477E+15 4.45118E+15 6.07649E+15 7.53016E+15 8.89586E+15 1.02073E+16 1.15316E+16 1.21948E+16 4.56299E+15 6.42026E+15 8.26374E+15 9.75377E+15 1.11712E+16 1.25864E+16
1.10100E+3 2.29534E+15 3.15195E+15 3.97456E+15 4.46151E+15 6.08920E+15 7.54454E+15 8.91151E+15 1.02240E+16 1.15543E+16 1.22205E+16 4.55581E+15 6.41624E+15 8.26310E+15 9.74752E+15 1.11587E+16 1.25656E+16
1.10200E+3 2.30568E+15 3.16729E+15 3.99489E+15 4.47116E+15 6.10098E+15 7.55775E+15 8.92577E+15 1.02391E+16 1.15753E+16 1.22445E+16 4.54803E+15 6.41146E+15 8.26155E+15 9.74021E+15 1.11449E+16 1.25430E+16
1.10300E+3 2.31654E+15 3.18309E+15 4.01557E+15 4.48016E+15 6.11183E+15 7.56978E+15 8.93862E+15 1.02525E+16 1.15947E+16 1.22668E+16 4.53960E+15 6.40583E+15 8.25895E+15 9.73169E+15 1.11298E+16 1.25185E+16
1.10400E+3 2.32798E+15 3.19935E+15 4.03656E+15 4.48857E+15 6.12185E+15 7.58073E+15 8.95014E+15 1.02644E+16 1.16124E+16 1.22875E+16 4.53055E+15 6.39940E+15 8.25537E+15 9.72199E+15 1.11134E+16 1.24922E+16
1.10500E+3 2.34011E+15 3.21605E+15 4.05765E+15 4.49636E+15 6.13100E+15 7.59059E+15 8.96036E+15 1.02747E+16 1.16287E+16 1.23067E+16 4.52096E+15 6.39216E+15 8.25071E+15 9.71105E+15 1.10955E+16 1.24643E+16
1.10600E+3 2.35295E+15 3.23318E+15 4.07881E+15 4.50359E+15 6.13934E+15 7.59941E+15 8.96930E+15 1.02836E+16 1.16435E+16 1.23245E+16 4.51082E+15 6.38410E+15 8.24497E+15 9.69881E+15 1.10761E+16 1.24348E+16
1.10700E+3 2.36657E+15 3.25071E+15 4.09992E+15 4.51028E+15 6.14691E+15 7.60725E+15 8.97708E+15 1.02911E+16 1.16571E+16 1.23411E+16 4.50019E+15 6.37527E+15 8.23816E+15 9.68529E+15 1.10553E+16 1.24038E+16
1.10800E+3 2.38083E+15 3.26856E+15 4.12095E+15 4.51641E+15 6.15371E+15 7.61411E+15 8.98366E+15 1.02972E+16 1.16694E+16 1.23565E+16 4.48900E+15 6.36559E+15 8.23022E+15 9.67041E+15 1.10328E+16 1.23713E+16
1.10900E+3 2.39555E+15 3.28671E+15 4.14207E+15 4.52207E+15 6.15983E+15 7.62009E+15 8.98918E+15 1.03020E+16 1.16806E+16 1.23709E+16 4.47721E+15 6.35507E+15 8.22122E+15 9.65416E+15 1.10087E+16 1.23371E+16
1.11000E+3 2.41061E+15 3.30506E+15 4.16321E+15 4.52724E+15 6.16525E+15 7.62520E+15 8.99366E+15 1.03057E+16 1.16908E+16 1.23844E+16 4.46473E+15 6.34369E+15 8.21115E+15 9.63658E+15 1.09829E+16 1.23012E+16
1.11100E+3 2.42585E+15 3.32359E+15 4.18452E+15 4.53200E+15 6.17009E+15 7.62954E+15 8.99719E+15 1.03082E+16 1.17001E+16 1.23971E+16 4.45152E+15 6.33143E+15 8.20010E+15 9.61763E+15 1.09555E+16 1.22633E+16
1.11200E+3 2.44109E+15 3.34215E+15 4.20591E+15 4.53634E+15 6.17430E+15 7.63304E+15 8.99966E+15 1.03094E+16 1.17085E+16 1.24089E+16 4.43745E+15 6.31820E+15 8.18796E+15 9.59725E+15 1.09262E+16 1.22231E+16
1.11300E+3 2.45615E+15 3.36076E+15 4.22760E+15 4.54008E+15 6.17769E+15 7.63556E+15 9.00099E+15 1.03094E+16 1.17157E+16 1.24198E+16 4.42247E+15 6.30399E+15 8.17480E+15 9.57543E+15 1.08950E+16 1.21807E+16
1.11400E+3 2.47089E+15 3.37927E+15 4.24946E+15 4.54316E+15 6.18019E+15 7.63696E+15 9.00100E+15 1.03078E+16 1.17215E+16 1.24293E+16 4.40647E+15 6.28877E+15 8.16063E+15 9.55216E+15 1.08620E+16 1.21357E+16
1.11500E+3 2.48513E+15 3.39766E+15 4.27167E+15 4.54557E+15 6.18175E+15 7.63717E+15 8.99958E+15 1.03046E+16 1.17258E+16 1.24373E+16 4.38940E+15 6.27249E+15 8.14546E+15 9.52740E+15 1.08269E+16 1.20880E+16
