T Rsh logRsh n tauR logTR tauG logTG Voc ff
320 3.981E+5 5.600E+0 2.720E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.190E-1 4.294E-1
320 3.981E+5 5.600E+0 2.760E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.222E-1 4.297E-1
320 3.981E+5 5.600E+0 2.800E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.254E-1 4.300E-1
320 3.981E+5 5.600E+0 2.840E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.285E-1 4.304E-1
320 3.981E+5 5.600E+0 2.880E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.316E-1 4.309E-1
320 3.981E+5 5.600E+0 2.920E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.347E-1 4.314E-1
320 3.981E+5 5.600E+0 2.960E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.377E-1 4.320E-1
320 3.981E+5 5.600E+0 3.000E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.406E-1 4.327E-1
320 3.981E+5 5.600E+0 3.040E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.436E-1 4.334E-1
320 3.981E+5 5.600E+0 3.080E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.464E-1 4.343E-1
320 3.981E+5 5.600E+0 3.120E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.492E-1 4.352E-1
320 3.981E+5 5.600E+0 3.160E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.519E-1 4.363E-1
320 3.981E+5 5.600E+0 3.200E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.545E-1 4.374E-1
320 3.981E+5 5.600E+0 3.240E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.571E-1 4.386E-1
320 3.981E+5 5.600E+0 3.280E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.596E-1 4.399E-1
320 3.981E+5 5.600E+0 3.320E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.619E-1 4.414E-1
320 3.981E+5 5.600E+0 3.360E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.642E-1 4.429E-1
320 3.981E+5 5.600E+0 3.400E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.665E-1 4.446E-1
320 3.981E+5 5.600E+0 3.440E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.686E-1 4.463E-1
320 3.981E+5 5.600E+0 3.480E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.706E-1 4.482E-1
320 3.981E+5 5.600E+0 3.520E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.726E-1 4.502E-1
320 3.981E+5 5.600E+0 3.560E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.744E-1 4.522E-1
320 3.981E+5 5.600E+0 3.600E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.762E-1 4.544E-1
320 3.981E+5 5.600E+0 3.640E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.779E-1 4.566E-1
320 3.981E+5 5.600E+0 3.680E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.795E-1 4.589E-1
320 3.981E+5 5.600E+0 3.720E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.811E-1 4.613E-1
320 3.981E+5 5.600E+0 3.760E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.825E-1 4.638E-1
320 3.981E+5 5.600E+0 3.800E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.839E-1 4.662E-1
320 3.981E+5 5.600E+0 3.840E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.852E-1 4.688E-1
320 3.981E+5 5.600E+0 3.880E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.865E-1 4.714E-1
320 3.981E+5 5.600E+0 3.920E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.877E-1 4.741E-1
320 3.981E+5 5.600E+0 3.960E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.888E-1 4.768E-1
320 5.248E+5 5.720E+0 2.000E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.595E-1 4.286E-1
320 5.248E+5 5.720E+0 2.040E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.629E-1 4.286E-1
320 5.248E+5 5.720E+0 2.080E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.662E-1 4.285E-1
320 5.248E+5 5.720E+0 2.120E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.695E-1 4.285E-1
320 5.248E+5 5.720E+0 2.160E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.728E-1 4.284E-1
320 5.248E+5 5.720E+0 2.200E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.762E-1 4.284E-1
320 5.248E+5 5.720E+0 2.240E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.795E-1 4.284E-1
320 5.248E+5 5.720E+0 2.280E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.828E-1 4.284E-1
320 5.248E+5 5.720E+0 2.320E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.861E-1 4.284E-1
320 5.248E+5 5.720E+0 2.360E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.895E-1 4.284E-1
320 5.248E+5 5.720E+0 2.400E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.928E-1 4.285E-1
320 5.248E+5 5.720E+0 2.440E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.961E-1 4.285E-1
320 5.248E+5 5.720E+0 2.480E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.994E-1 4.286E-1
320 5.248E+5 5.720E+0 2.520E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.027E-1 4.287E-1
320 5.248E+5 5.720E+0 2.560E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.060E-1 4.288E-1
320 5.248E+5 5.720E+0 2.600E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.093E-1 4.289E-1
320 5.248E+5 5.720E+0 2.640E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.126E-1 4.291E-1
320 5.248E+5 5.720E+0 2.680E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.158E-1 4.293E-1
320 5.248E+5 5.720E+0 2.720E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.190E-1 4.296E-1
320 5.248E+5 5.720E+0 2.760E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.223E-1 4.299E-1
320 5.248E+5 5.720E+0 2.800E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.254E-1 4.302E-1
320 5.248E+5 5.720E+0 2.840E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.286E-1 4.306E-1
320 5.248E+5 5.720E+0 2.880E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.317E-1 4.311E-1
320 5.248E+5 5.720E+0 2.920E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.347E-1 4.316E-1
320 5.248E+5 5.720E+0 2.960E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.378E-1 4.322E-1
320 5.248E+5 5.720E+0 3.000E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.407E-1 4.329E-1
320 5.248E+5 5.720E+0 3.040E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.436E-1 4.336E-1
320 5.248E+5 5.720E+0 3.080E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.465E-1 4.345E-1
320 5.248E+5 5.720E+0 3.120E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.493E-1 4.354E-1
320 5.248E+5 5.720E+0 3.160E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.520E-1 4.365E-1
320 5.248E+5 5.720E+0 3.200E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.546E-1 4.376E-1
320 5.248E+5 5.720E+0 3.240E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.572E-1 4.388E-1
320 5.248E+5 5.720E+0 3.280E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.596E-1 4.402E-1
320 5.248E+5 5.720E+0 3.320E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.620E-1 4.416E-1
320 5.248E+5 5.720E+0 3.360E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.643E-1 4.432E-1
320 5.248E+5 5.720E+0 3.400E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.665E-1 4.449E-1
320 5.248E+5 5.720E+0 3.440E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.686E-1 4.467E-1
320 5.248E+5 5.720E+0 3.480E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.707E-1 4.485E-1
320 5.248E+5 5.720E+0 3.520E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.726E-1 4.505E-1
320 5.248E+5 5.720E+0 3.560E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.745E-1 4.526E-1
320 5.248E+5 5.720E+0 3.600E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.763E-1 4.547E-1
320 5.248E+5 5.720E+0 3.640E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.780E-1 4.569E-1
320 5.248E+5 5.720E+0 3.680E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.796E-1 4.593E-1
320 5.248E+5 5.720E+0 3.720E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.811E-1 4.616E-1
320 5.248E+5 5.720E+0 3.760E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.826E-1 4.641E-1
320 5.248E+5 5.720E+0 3.800E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.840E-1 4.666E-1
320 5.248E+5 5.720E+0 3.840E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.853E-1 4.691E-1
320 5.248E+5 5.720E+0 3.880E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.865E-1 4.718E-1
320 5.248E+5 5.720E+0 3.920E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.878E-1 4.744E-1
320 5.248E+5 5.720E+0 3.960E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.889E-1 4.771E-1
320 6.918E+5 5.840E+0 2.000E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.596E-1 4.287E-1
320 6.918E+5 5.840E+0 2.040E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.629E-1 4.287E-1
320 6.918E+5 5.840E+0 2.080E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.662E-1 4.286E-1
320 6.918E+5 5.840E+0 2.120E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.695E-1 4.286E-1
320 6.918E+5 5.840E+0 2.160E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.728E-1 4.286E-1
320 6.918E+5 5.840E+0 2.200E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.762E-1 4.285E-1
320 6.918E+5 5.840E+0 2.240E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.795E-1 4.285E-1
320 6.918E+5 5.840E+0 2.280E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.828E-1 4.285E-1
320 6.918E+5 5.840E+0 2.320E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.862E-1 4.285E-1
320 6.918E+5 5.840E+0 2.360E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.895E-1 4.285E-1
320 6.918E+5 5.840E+0 2.400E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.928E-1 4.286E-1
320 6.918E+5 5.840E+0 2.440E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.962E-1 4.286E-1
320 6.918E+5 5.840E+0 2.480E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.995E-1 4.287E-1
320 6.918E+5 5.840E+0 2.520E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.028E-1 4.288E-1
320 6.918E+5 5.840E+0 2.560E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.061E-1 4.289E-1
320 6.918E+5 5.840E+0 2.600E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.093E-1 4.291E-1
320 6.918E+5 5.840E+0 2.640E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.126E-1 4.292E-1
320 6.918E+5 5.840E+0 2.680E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.159E-1 4.294E-1
320 6.918E+5 5.840E+0 2.720E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.191E-1 4.297E-1
320 6.918E+5 5.840E+0 2.760E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.223E-1 4.300E-1
320 6.918E+5 5.840E+0 2.800E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.255E-1 4.304E-1
320 6.918E+5 5.840E+0 2.840E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.286E-1 4.308E-1
320 6.918E+5 5.840E+0 2.880E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.317E-1 4.312E-1
320 6.918E+5 5.840E+0 2.920E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.348E-1 4.318E-1
320 6.918E+5 5.840E+0 2.960E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.378E-1 4.324E-1
320 6.918E+5 5.840E+0 3.000E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.408E-1 4.330E-1
320 6.918E+5 5.840E+0 3.040E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.437E-1 4.338E-1
320 6.918E+5 5.840E+0 3.080E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.465E-1 4.347E-1
320 6.918E+5 5.840E+0 3.120E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.493E-1 4.356E-1
320 6.918E+5 5.840E+0 3.160E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.520E-1 4.366E-1
320 6.918E+5 5.840E+0 3.200E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.547E-1 4.378E-1
320 6.918E+5 5.840E+0 3.240E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.572E-1 4.390E-1
320 6.918E+5 5.840E+0 3.280E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.597E-1 4.404E-1
320 6.918E+5 5.840E+0 3.320E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.620E-1 4.419E-1
320 6.918E+5 5.840E+0 3.360E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.643E-1 4.434E-1
320 6.918E+5 5.840E+0 3.400E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.666E-1 4.451E-1
320 6.918E+5 5.840E+0 3.440E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.687E-1 4.468E-1
320 6.918E+5 5.840E+0 3.480E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.707E-1 4.487E-1
320 6.918E+5 5.840E+0 3.520E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.727E-1 4.507E-1
320 6.918E+5 5.840E+0 3.560E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.745E-1 4.527E-1
320 6.918E+5 5.840E+0 3.600E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.763E-1 4.549E-1
320 6.918E+5 5.840E+0 3.640E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.780E-1 4.572E-1
320 6.918E+5 5.840E+0 3.680E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.796E-1 4.595E-1
320 6.918E+5 5.840E+0 3.720E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.812E-1 4.619E-1
320 6.918E+5 5.840E+0 3.760E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.826E-1 4.643E-1
320 6.918E+5 5.840E+0 3.800E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.840E-1 4.669E-1
320 6.918E+5 5.840E+0 3.840E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.853E-1 4.694E-1
320 6.918E+5 5.840E+0 3.880E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.866E-1 4.720E-1
320 6.918E+5 5.840E+0 3.920E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.878E-1 4.747E-1
320 6.918E+5 5.840E+0 3.960E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.889E-1 4.774E-1
320 9.120E+5 5.960E+0 2.000E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.596E-1 4.287E-1
320 9.120E+5 5.960E+0 2.040E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.629E-1 4.287E-1
320 9.120E+5 5.960E+0 2.080E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.662E-1 4.287E-1
320 9.120E+5 5.960E+0 2.120E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.695E-1 4.287E-1
320 9.120E+5 5.960E+0 2.160E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.729E-1 4.286E-1
320 9.120E+5 5.960E+0 2.200E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.762E-1 4.286E-1
320 9.120E+5 5.960E+0 2.240E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.795E-1 4.286E-1
320 9.120E+5 5.960E+0 2.280E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.829E-1 4.286E-1
320 9.120E+5 5.960E+0 2.320E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.862E-1 4.286E-1
320 9.120E+5 5.960E+0 2.360E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.895E-1 4.286E-1
320 9.120E+5 5.960E+0 2.400E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.929E-1 4.287E-1
320 9.120E+5 5.960E+0 2.440E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.962E-1 4.287E-1
320 9.120E+5 5.960E+0 2.480E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.995E-1 4.288E-1
320 9.120E+5 5.960E+0 2.520E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.028E-1 4.289E-1
320 9.120E+5 5.960E+0 2.560E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.061E-1 4.290E-1
320 9.120E+5 5.960E+0 2.600E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.094E-1 4.292E-1
320 9.120E+5 5.960E+0 2.640E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.127E-1 4.293E-1
320 9.120E+5 5.960E+0 2.680E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.159E-1 4.295E-1
320 9.120E+5 5.960E+0 2.720E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.191E-1 4.298E-1
320 9.120E+5 5.960E+0 2.760E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.223E-1 4.301E-1
320 9.120E+5 5.960E+0 2.800E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.255E-1 4.305E-1
320 9.120E+5 5.960E+0 2.840E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.286E-1 4.309E-1
320 9.120E+5 5.960E+0 2.880E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.318E-1 4.313E-1
320 9.120E+5 5.960E+0 2.920E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.348E-1 4.319E-1
320 9.120E+5 5.960E+0 2.960E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.378E-1 4.325E-1
320 9.120E+5 5.960E+0 3.000E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.408E-1 4.332E-1
320 9.120E+5 5.960E+0 3.040E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.437E-1 4.339E-1
320 9.120E+5 5.960E+0 3.080E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.465E-1 4.348E-1
320 9.120E+5 5.960E+0 3.120E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.493E-1 4.357E-1
320 9.120E+5 5.960E+0 3.160E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.520E-1 4.368E-1
320 9.120E+5 5.960E+0 3.200E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.547E-1 4.379E-1
320 9.120E+5 5.960E+0 3.240E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.572E-1 4.392E-1
320 9.120E+5 5.960E+0 3.280E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.597E-1 4.405E-1
320 9.120E+5 5.960E+0 3.320E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.621E-1 4.420E-1
320 9.120E+5 5.960E+0 3.360E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.644E-1 4.436E-1
320 9.120E+5 5.960E+0 3.400E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.666E-1 4.452E-1
320 9.120E+5 5.960E+0 3.440E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.687E-1 4.470E-1
320 9.120E+5 5.960E+0 3.480E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.708E-1 4.489E-1
320 9.120E+5 5.960E+0 3.520E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.727E-1 4.509E-1
320 9.120E+5 5.960E+0 3.560E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.746E-1 4.529E-1
320 9.120E+5 5.960E+0 3.600E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.764E-1 4.551E-1
320 9.120E+5 5.960E+0 3.640E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.780E-1 4.573E-1
320 9.120E+5 5.960E+0 3.680E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.797E-1 4.596E-1
320 9.120E+5 5.960E+0 3.720E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.812E-1 4.620E-1
320 9.120E+5 5.960E+0 3.760E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.827E-1 4.645E-1
320 9.120E+5 5.960E+0 3.800E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.840E-1 4.670E-1
320 9.120E+5 5.960E+0 3.840E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.854E-1 4.696E-1
320 9.120E+5 5.960E+0 3.880E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.866E-1 4.722E-1
320 9.120E+5 5.960E+0 3.920E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.878E-1 4.749E-1
320 9.120E+5 5.960E+0 3.960E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.890E-1 4.776E-1
320 1.202E+6 6.080E+0 2.000E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.596E-1 4.288E-1
320 1.202E+6 6.080E+0 2.040E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.629E-1 4.288E-1
320 1.202E+6 6.080E+0 2.080E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.662E-1 4.287E-1
320 1.202E+6 6.080E+0 2.120E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.696E-1 4.287E-1
320 1.202E+6 6.080E+0 2.160E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.729E-1 4.287E-1
320 1.202E+6 6.080E+0 2.200E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.762E-1 4.287E-1
320 1.202E+6 6.080E+0 2.240E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.795E-1 4.287E-1
320 1.202E+6 6.080E+0 2.280E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.829E-1 4.286E-1
320 1.202E+6 6.080E+0 2.320E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.862E-1 4.287E-1
320 1.202E+6 6.080E+0 2.360E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.895E-1 4.287E-1
320 1.202E+6 6.080E+0 2.400E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.929E-1 4.288E-1
320 1.202E+6 6.080E+0 2.440E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.962E-1 4.288E-1
320 1.202E+6 6.080E+0 2.480E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.995E-1 4.289E-1
320 1.202E+6 6.080E+0 2.520E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.028E-1 4.290E-1
320 1.202E+6 6.080E+0 2.560E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.061E-1 4.291E-1
320 1.202E+6 6.080E+0 2.600E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.094E-1 4.292E-1
320 1.202E+6 6.080E+0 2.640E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.127E-1 4.294E-1
320 1.202E+6 6.080E+0 2.680E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.159E-1 4.297E-1
320 1.202E+6 6.080E+0 2.720E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.192E-1 4.299E-1
320 1.202E+6 6.080E+0 2.760E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.223E-1 4.302E-1
320 1.202E+6 6.080E+0 2.800E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.255E-1 4.306E-1
320 1.202E+6 6.080E+0 2.840E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.287E-1 4.310E-1
320 1.202E+6 6.080E+0 2.880E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.318E-1 4.314E-1
320 1.202E+6 6.080E+0 2.920E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.348E-1 4.320E-1
320 1.202E+6 6.080E+0 2.960E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.378E-1 4.326E-1
320 1.202E+6 6.080E+0 3.000E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.408E-1 4.332E-1
