delta fi R2
230 56 1.479E-2
230 58 1.479E-2
230 60 1.479E-2
230 62 1.479E-2
230 64 1.479E-2
230 66 1.479E-2
230 68 1.479E-2
230 70 1.479E-2
230 72 1.479E-2
230 74 1.479E-2
230 76 1.479E-2
230 78 1.479E-2
230 80 1.479E-2
230 82 1.479E-2
230 84 1.479E-2
230 86 1.479E-2
230 88 1.479E-2
230 90 1.479E-2
230 92 1.479E-2
230 94 1.479E-2
230 96 1.479E-2
230 98 1.479E-2
230 100 1.479E-2
230 102 1.479E-2
230 104 1.479E-2
230 106 1.479E-2
230 108 1.479E-2
230 110 1.479E-2
230 112 1.479E-2
230 114 1.479E-2
230 116 1.479E-2
230 118 1.479E-2
230 120 1.479E-2
230 122 1.479E-2
230 124 1.479E-2
230 126 1.479E-2
230 128 1.479E-2
230 130 1.479E-2
230 132 1.479E-2
230 134 1.479E-2
230 136 1.479E-2
230 138 1.479E-2
230 140 1.479E-2
230 142 1.479E-2
230 144 1.479E-2
230 146 1.479E-2
230 148 1.479E-2
230 150 1.479E-2
230 152 1.479E-2
230 154 1.479E-2
230 156 1.479E-2
230 158 1.479E-2
230 160 1.479E-2
230 162 1.479E-2
230 164 1.479E-2
230 166 1.479E-2
230 168 1.479E-2
230 170 1.479E-2
230 172 1.479E-2
230 174 1.479E-2
230 176 1.479E-2
230 178 1.479E-2
230 180 1.479E-2
232 0 1.458E-2
232 2 1.458E-2
232 4 1.458E-2
232 6 1.458E-2
232 8 1.458E-2
232 10 1.458E-2
232 12 1.458E-2
232 14 1.458E-2
232 16 1.458E-2
232 18 1.458E-2
232 20 1.458E-2
232 22 1.458E-2
232 24 1.458E-2
232 26 1.458E-2
232 28 1.458E-2
232 30 1.458E-2
232 32 1.458E-2
232 34 1.458E-2
232 36 1.458E-2
232 38 1.458E-2
232 40 1.458E-2
232 42 1.458E-2
232 44 1.458E-2
232 46 1.458E-2
232 48 1.458E-2
232 50 1.458E-2
232 52 1.458E-2
232 54 1.458E-2
232 56 1.458E-2
232 58 1.458E-2
232 60 1.458E-2
232 62 1.458E-2
232 64 1.458E-2
232 66 1.458E-2
232 68 1.458E-2
232 70 1.458E-2
232 72 1.458E-2
232 74 1.458E-2
232 76 1.458E-2
232 78 1.458E-2
232 80 1.458E-2
232 82 1.458E-2
232 84 1.458E-2
232 86 1.458E-2
232 88 1.458E-2
232 90 1.458E-2
232 92 1.458E-2
232 94 1.458E-2
232 96 1.458E-2
232 98 1.458E-2
232 100 1.458E-2
232 102 1.458E-2
232 104 1.458E-2
232 106 1.458E-2
232 108 1.458E-2
232 110 1.458E-2
232 112 1.458E-2
232 114 1.458E-2
232 116 1.458E-2
232 118 1.458E-2
232 120 1.458E-2
232 122 1.458E-2
232 124 1.458E-2
232 126 1.458E-2
232 128 1.458E-2
232 130 1.458E-2
232 132 1.458E-2
232 134 1.458E-2
232 136 1.458E-2
232 138 1.458E-2
232 140 1.458E-2
232 142 1.458E-2
232 144 1.458E-2
232 146 1.458E-2
232 148 1.458E-2
232 150 1.458E-2
232 152 1.458E-2
232 154 1.458E-2
232 156 1.458E-2
232 158 1.458E-2
232 160 1.458E-2
232 162 1.458E-2
232 164 1.458E-2
232 166 1.458E-2
232 168 1.458E-2
232 170 1.458E-2
232 172 1.458E-2
232 174 1.458E-2
232 176 1.458E-2
232 178 1.458E-2
232 180 1.458E-2
234 0 1.436E-2
234 2 1.436E-2
234 4 1.436E-2
234 6 1.436E-2
234 8 1.436E-2
234 10 1.436E-2
234 12 1.436E-2
234 14 1.436E-2
234 16 1.436E-2
234 18 1.436E-2
234 20 1.436E-2
234 22 1.436E-2
234 24 1.436E-2
234 26 1.436E-2
234 28 1.436E-2
234 30 1.436E-2
234 32 1.436E-2
234 34 1.436E-2
234 36 1.436E-2
234 38 1.436E-2
234 40 1.436E-2
234 42 1.436E-2
234 44 1.436E-2
234 46 1.436E-2
234 48 1.436E-2
234 50 1.436E-2
234 52 1.436E-2
234 54 1.436E-2
234 56 1.436E-2
234 58 1.436E-2
234 60 1.436E-2
234 62 1.436E-2
234 64 1.436E-2
234 66 1.436E-2
234 68 1.436E-2
234 70 1.436E-2
234 72 1.436E-2
234 74 1.436E-2
234 76 1.436E-2
234 78 1.436E-2
234 80 1.436E-2
234 82 1.436E-2
234 84 1.436E-2
234 86 1.436E-2
234 88 1.436E-2
234 90 1.436E-2
234 92 1.436E-2
234 94 1.436E-2
234 96 1.436E-2
234 98 1.436E-2
234 100 1.436E-2
234 102 1.436E-2
234 104 1.436E-2
234 106 1.436E-2
234 108 1.436E-2
234 110 1.436E-2
234 112 1.436E-2
234 114 1.436E-2
234 116 1.436E-2
234 118 1.436E-2
234 120 1.436E-2
234 122 1.436E-2
234 124 1.436E-2
234 126 1.436E-2
234 128 1.436E-2
234 130 1.436E-2
234 132 1.436E-2
234 134 1.436E-2
234 136 1.436E-2
234 138 1.436E-2
234 140 1.436E-2
234 142 1.436E-2
234 144 1.436E-2
234 146 1.436E-2
234 148 1.436E-2
234 150 1.436E-2
234 152 1.436E-2
234 154 1.436E-2
234 156 1.436E-2
234 158 1.436E-2
234 160 1.436E-2
234 162 1.436E-2
234 164 1.436E-2
234 166 1.436E-2
234 168 1.436E-2
234 170 1.436E-2
234 172 1.436E-2
234 174 1.436E-2
234 176 1.436E-2
234 178 1.436E-2
234 180 1.436E-2
236 0 1.413E-2
236 2 1.413E-2
236 4 1.413E-2
236 6 1.413E-2
236 8 1.413E-2
236 10 1.413E-2
236 12 1.413E-2
236 14 1.413E-2
236 16 1.413E-2
236 18 1.413E-2
236 20 1.413E-2
236 22 1.413E-2
236 24 1.413E-2
236 26 1.413E-2
236 28 1.413E-2
236 30 1.413E-2
236 32 1.413E-2
236 34 1.413E-2
236 36 1.413E-2
236 38 1.413E-2
236 40 1.413E-2
236 42 1.413E-2
236 44 1.413E-2
236 46 1.413E-2
236 48 1.413E-2
236 50 1.413E-2
236 52 1.413E-2
236 54 1.413E-2
236 56 1.413E-2
236 58 1.413E-2
236 60 1.413E-2
236 62 1.413E-2
236 64 1.413E-2
236 66 1.413E-2
236 68 1.413E-2
236 70 1.413E-2
236 72 1.413E-2
236 74 1.413E-2
236 76 1.413E-2
236 78 1.413E-2
236 80 1.413E-2
236 82 1.413E-2
236 84 1.413E-2
236 86 1.413E-2
236 88 1.413E-2
236 90 1.413E-2
236 92 1.413E-2
236 94 1.413E-2
236 96 1.413E-2
236 98 1.413E-2
236 100 1.413E-2
236 102 1.413E-2
236 104 1.413E-2
236 106 1.413E-2
236 108 1.413E-2
236 110 1.413E-2
236 112 1.413E-2
236 114 1.413E-2
236 116 1.413E-2
236 118 1.413E-2
236 120 1.413E-2
236 122 1.413E-2
236 124 1.413E-2
236 126 1.413E-2
236 128 1.413E-2
236 130 1.413E-2
236 132 1.413E-2
236 134 1.413E-2
236 136 1.413E-2
236 138 1.413E-2
236 140 1.413E-2
236 142 1.413E-2
236 144 1.413E-2
236 146 1.413E-2
236 148 1.413E-2
236 150 1.413E-2
236 152 1.413E-2
236 154 1.413E-2
236 156 1.413E-2
236 158 1.413E-2
236 160 1.413E-2
236 162 1.413E-2
236 164 1.413E-2
236 166 1.413E-2
236 168 1.413E-2
236 170 1.413E-2
236 172 1.413E-2
236 174 1.413E-2
236 176 1.413E-2
236 178 1.413E-2
236 180 1.413E-2
238 0 1.391E-2
238 2 1.391E-2
238 4 1.391E-2
238 6 1.391E-2
238 8 1.391E-2
238 10 1.391E-2
238 12 1.391E-2
238 14 1.391E-2
238 16 1.391E-2
238 18 1.391E-2
238 20 1.391E-2
238 22 1.391E-2
238 24 1.391E-2
238 26 1.391E-2
238 28 1.391E-2
238 30 1.391E-2
238 32 1.391E-2
238 34 1.391E-2
238 36 1.391E-2
238 38 1.391E-2
238 40 1.391E-2
238 42 1.391E-2
238 44 1.391E-2
238 46 1.391E-2
238 48 1.391E-2
238 50 1.391E-2
238 52 1.391E-2
238 54 1.391E-2
238 56 1.391E-2
238 58 1.391E-2
238 60 1.391E-2
238 62 1.391E-2
238 64 1.391E-2
238 66 1.391E-2
238 68 1.391E-2
238 70 1.391E-2
238 72 1.391E-2
238 74 1.391E-2
238 76 1.391E-2
238 78 1.391E-2
238 80 1.391E-2
238 82 1.391E-2
238 84 1.391E-2
238 86 1.391E-2
238 88 1.391E-2
238 90 1.391E-2
238 92 1.391E-2
238 94 1.391E-2
238 96 1.391E-2
238 98 1.391E-2
238 100 1.391E-2
238 102 1.391E-2
238 104 1.391E-2
238 106 1.391E-2
238 108 1.391E-2
238 110 1.391E-2
238 112 1.391E-2
238 114 1.391E-2
238 116 1.391E-2
238 118 1.391E-2
238 120 1.391E-2
238 122 1.391E-2
238 124 1.391E-2
238 126 1.391E-2
238 128 1.391E-2
238 130 1.391E-2
238 132 1.391E-2
238 134 1.391E-2
238 136 1.391E-2
238 138 1.391E-2
238 140 1.391E-2
238 142 1.391E-2
238 144 1.391E-2
238 146 1.391E-2
238 148 1.391E-2
238 150 1.391E-2
238 152 1.391E-2
238 154 1.391E-2
238 156 1.391E-2
238 158 1.391E-2
238 160 1.391E-2
238 162 1.391E-2
238 164 1.391E-2
238 166 1.391E-2
238 168 1.391E-2
238 170 1.391E-2
238 172 1.391E-2
238 174 1.391E-2
238 176 1.391E-2
238 178 1.391E-2
238 180 1.391E-2
240 0 1.367E-2
240 2 1.367E-2
240 4 1.367E-2
240 6 1.367E-2
240 8 1.367E-2
240 10 1.367E-2
240 12 1.367E-2
240 14 1.367E-2
240 16 1.367E-2
240 18 1.367E-2
240 20 1.367E-2
240 22 1.367E-2
240 24 1.367E-2
240 26 1.367E-2
240 28 1.367E-2
240 30 1.367E-2
240 32 1.367E-2
240 34 1.367E-2
240 36 1.367E-2
240 38 1.367E-2
240 40 1.367E-2
240 42 1.367E-2
240 44 1.367E-2
240 46 1.367E-2
240 48 1.367E-2
240 50 1.367E-2
240 52 1.367E-2
240 54 1.367E-2
240 56 1.367E-2
240 58 1.367E-2
240 60 1.367E-2
240 62 1.367E-2
240 64 1.367E-2
240 66 1.367E-2
240 68 1.367E-2
240 70 1.367E-2
240 72 1.367E-2
240 74 1.367E-2
240 76 1.367E-2
240 78 1.367E-2
240 80 1.367E-2
240 82 1.367E-2
240 84 1.367E-2
240 86 1.367E-2
240 88 1.367E-2
240 90 1.367E-2
240 92 1.367E-2
240 94 1.367E-2
240 96 1.367E-2
240 98 1.367E-2
240 100 1.367E-2
240 102 1.367E-2
240 104 1.367E-2
240 106 1.367E-2
240 108 1.367E-2
240 110 1.367E-2
240 112 1.367E-2
240 114 1.367E-2
240 116 1.367E-2
240 118 1.367E-2
240 120 1.367E-2
240 122 1.367E-2
240 124 1.367E-2
240 126 1.367E-2
240 128 1.367E-2
240 130 1.367E-2
240 132 1.367E-2
240 134 1.367E-2
240 136 1.367E-2
240 138 1.367E-2
240 140 1.367E-2
240 142 1.367E-2
240 144 1.367E-2
240 146 1.367E-2
240 148 1.367E-2
240 150 1.367E-2
240 152 1.367E-2
240 154 1.367E-2
240 156 1.367E-2
240 158 1.367E-2
240 160 1.367E-2
240 162 1.367E-2
240 164 1.367E-2
240 166 1.367E-2
240 168 1.367E-2
240 170 1.367E-2
240 172 1.367E-2
240 174 1.367E-2
240 176 1.367E-2
240 178 1.367E-2
240 180 1.367E-2
242 0 1.343E-2
242 2 1.343E-2
242 4 1.343E-2
242 6 1.343E-2
242 8 1.343E-2
242 10 1.343E-2
242 12 1.343E-2
242 14 1.343E-2
242 16 1.343E-2
242 18 1.343E-2
242 20 1.343E-2
242 22 1.343E-2
242 24 1.343E-2
242 26 1.343E-2
242 28 1.343E-2
242 30 1.343E-2
242 32 1.343E-2
242 34 1.343E-2
242 36 1.343E-2
242 38 1.343E-2
242 40 1.343E-2
242 42 1.343E-2
242 44 1.343E-2
242 46 1.343E-2
242 48 1.343E-2
242 50 1.343E-2
242 52 1.343E-2
242 54 1.343E-2
242 56 1.343E-2
242 58 1.343E-2
242 60 1.343E-2
242 62 1.343E-2
242 64 1.343E-2
242 66 1.343E-2
242 68 1.343E-2
242 70 1.343E-2
242 72 1.343E-2
242 74 1.343E-2
242 76 1.343E-2
242 78 1.343E-2
242 80 1.343E-2
242 82 1.343E-2
242 84 1.343E-2
242 86 1.343E-2
242 88 1.343E-2
242 90 1.343E-2
242 92 1.343E-2
242 94 1.343E-2
242 96 1.343E-2
242 98 1.343E-2
242 100 1.343E-2
242 102 1.343E-2
242 104 1.343E-2
242 106 1.343E-2
242 108 1.343E-2
242 110 1.343E-2
242 112 1.343E-2
242 114 1.343E-2
242 116 1.343E-2
242 118 1.343E-2
242 120 1.343E-2
242 122 1.343E-2
242 124 1.343E-2
242 126 1.343E-2
242 128 1.343E-2
242 130 1.343E-2
242 132 1.343E-2
242 134 1.343E-2
242 136 1.343E-2
242 138 1.343E-2
242 140 1.343E-2
242 142 1.343E-2
242 144 1.343E-2
242 146 1.343E-2
242 148 1.343E-2
242 150 1.343E-2
242 152 1.343E-2
242 154 1.343E-2
242 156 1.343E-2
242 158 1.343E-2
242 160 1.343E-2
242 162 1.343E-2
242 164 1.343E-2
242 166 1.343E-2
242 168 1.343E-2
242 170 1.343E-2
242 172 1.343E-2
242 174 1.343E-2
242 176 1.343E-2
242 178 1.343E-2
242 180 1.343E-2
244 0 1.319E-2
244 2 1.319E-2
244 4 1.319E-2
244 6 1.319E-2
244 8 1.319E-2
244 10 1.319E-2
244 12 1.319E-2
244 14 1.319E-2
244 16 1.319E-2
244 18 1.319E-2
244 20 1.319E-2
244 22 1.319E-2
244 24 1.319E-2
244 26 1.319E-2
244 28 1.319E-2
244 30 1.319E-2
244 32 1.319E-2
244 34 1.319E-2
244 36 1.319E-2
244 38 1.319E-2
244 40 1.319E-2
244 42 1.319E-2
244 44 1.319E-2
244 46 1.319E-2
244 48 1.319E-2
244 50 1.319E-2
244 52 1.319E-2
244 54 1.319E-2
244 56 1.319E-2
244 58 1.319E-2
244 60 1.319E-2
244 62 1.319E-2
244 64 1.319E-2
244 66 1.319E-2
244 68 1.319E-2
244 70 1.319E-2
244 72 1.319E-2
244 74 1.319E-2
244 76 1.319E-2
244 78 1.319E-2
244 80 1.319E-2
244 82 1.319E-2
244 84 1.319E-2
244 86 1.319E-2
244 88 1.319E-2
244 90 1.319E-2
244 92 1.319E-2
244 94 1.319E-2
244 96 1.319E-2
244 98 1.319E-2
244 100 1.319E-2
244 102 1.319E-2
244 104 1.319E-2
244 106 1.319E-2
244 108 1.319E-2
244 110 1.319E-2
244 112 1.319E-2
244 114 1.319E-2
244 116 1.319E-2
244 118 1.319E-2
244 120 1.319E-2
244 122 1.319E-2
244 124 1.319E-2
244 126 1.319E-2
244 128 1.319E-2
244 130 1.319E-2
244 132 1.319E-2
244 134 1.319E-2
244 136 1.319E-2
244 138 1.319E-2
244 140 1.319E-2
244 142 1.319E-2
244 144 1.319E-2
244 146 1.319E-2
244 148 1.319E-2
244 150 1.319E-2
244 152 1.319E-2
244 154 1.319E-2
244 156 1.319E-2
244 158 1.319E-2
244 160 1.319E-2
244 162 1.319E-2
244 164 1.319E-2
244 166 1.319E-2
244 168 1.319E-2
244 170 1.319E-2
244 172 1.319E-2
244 174 1.319E-2
244 176 1.319E-2
244 178 1.319E-2
244 180 1.319E-2
246 0 1.294E-2
246 2 1.294E-2
246 4 1.294E-2
246 6 1.294E-2
246 8 1.294E-2
246 10 1.294E-2
246 12 1.294E-2
246 14 1.294E-2
246 16 1.294E-2
246 18 1.294E-2
246 20 1.294E-2
246 22 1.294E-2
246 24 1.294E-2
246 26 1.294E-2
246 28 1.294E-2
246 30 1.294E-2
246 32 1.294E-2
246 34 1.294E-2
246 36 1.294E-2
246 38 1.294E-2
246 40 1.294E-2
246 42 1.294E-2
246 44 1.294E-2
246 46 1.294E-2
246 48 1.294E-2
246 50 1.294E-2
246 52 1.294E-2
246 54 1.294E-2
246 56 1.294E-2
246 58 1.294E-2
246 60 1.294E-2
246 62 1.294E-2
246 64 1.294E-2
246 66 1.294E-2
246 68 1.294E-2
246 70 1.294E-2
246 72 1.294E-2
246 74 1.294E-2
246 76 1.294E-2
246 78 1.294E-2
246 80 1.294E-2
246 82 1.294E-2
246 84 1.294E-2
246 86 1.294E-2
246 88 1.294E-2
246 90 1.294E-2
246 92 1.294E-2
246 94 1.294E-2
246 96 1.294E-2
246 98 1.294E-2
246 100 1.294E-2
246 102 1.294E-2
246 104 1.294E-2
246 106 1.294E-2
246 108 1.294E-2
246 110 1.294E-2
246 112 1.294E-2
246 114 1.294E-2
246 116 1.294E-2
246 118 1.294E-2
246 120 1.294E-2
246 122 1.294E-2
246 124 1.294E-2
246 126 1.294E-2
246 128 1.294E-2
246 130 1.294E-2
246 132 1.294E-2
246 134 1.294E-2
246 136 1.294E-2
246 138 1.294E-2
246 140 1.294E-2
246 142 1.294E-2
246 144 1.294E-2
246 146 1.294E-2
246 148 1.294E-2
246 150 1.294E-2
246 152 1.294E-2
246 154 1.294E-2
246 156 1.294E-2
246 158 1.294E-2
246 160 1.294E-2
246 162 1.294E-2
246 164 1.294E-2
246 166 1.294E-2
246 168 1.294E-2
246 170 1.294E-2
246 172 1.294E-2
246 174 1.294E-2
246 176 1.294E-2
246 178 1.294E-2
246 180 1.294E-2
248 0 1.269E-2
248 2 1.269E-2
248 4 1.269E-2
248 6 1.269E-2
248 8 1.269E-2
248 10 1.269E-2
248 12 1.269E-2
248 14 1.269E-2
248 16 1.269E-2
248 18 1.269E-2
248 20 1.269E-2
248 22 1.269E-2
248 24 1.269E-2
248 26 1.269E-2
248 28 1.269E-2
248 30 1.269E-2
248 32 1.269E-2
248 34 1.269E-2
248 36 1.269E-2
248 38 1.269E-2
248 40 1.269E-2
248 42 1.269E-2
248 44 1.269E-2
248 46 1.269E-2
248 48 1.269E-2
248 50 1.269E-2
248 52 1.269E-2
248 54 1.269E-2
248 56 1.269E-2
248 58 1.269E-2
248 60 1.269E-2
248 62 1.269E-2
248 64 1.269E-2
248 66 1.269E-2
248 68 1.269E-2
248 70 1.269E-2
248 72 1.269E-2
248 74 1.269E-2
248 76 1.269E-2
248 78 1.269E-2
248 80 1.269E-2
248 82 1.269E-2
248 84 1.269E-2
248 86 1.269E-2
248 88 1.269E-2
248 90 1.269E-2
248 92 1.269E-2
248 94 1.269E-2
248 96 1.269E-2
248 98 1.269E-2
248 100 1.269E-2
248 102 1.269E-2
248 104 1.269E-2
248 106 1.269E-2
248 108 1.269E-2
248 110 1.269E-2
248 112 1.269E-2
248 114 1.269E-2
248 116 1.269E-2
248 118 1.269E-2
248 120 1.269E-2
248 122 1.269E-2
248 124 1.269E-2
248 126 1.269E-2
248 128 1.269E-2
248 130 1.269E-2
248 132 1.269E-2
248 134 1.269E-2
248 136 1.269E-2
248 138 1.269E-2
248 140 1.269E-2
248 142 1.269E-2
248 144 1.269E-2
248 146 1.269E-2
248 148 1.269E-2
248 150 1.269E-2
248 152 1.269E-2
248 154 1.269E-2
248 156 1.269E-2
248 158 1.269E-2
248 160 1.269E-2
248 162 1.269E-2
248 164 1.269E-2
248 166 1.269E-2
248 168 1.269E-2
248 170 1.269E-2
248 172 1.269E-2
248 174 1.269E-2
248 176 1.269E-2
248 178 1.269E-2
248 180 1.269E-2
250 0 1.244E-2
250 2 1.244E-2
250 4 1.244E-2
250 6 1.244E-2
250 8 1.244E-2
250 10 1.244E-2
250 12 1.244E-2
250 14 1.244E-2
250 16 1.244E-2
250 18 1.244E-2
250 20 1.244E-2
250 22 1.244E-2
250 24 1.244E-2
250 26 1.244E-2
250 28 1.244E-2
250 30 1.244E-2
250 32 1.244E-2
250 34 1.244E-2
250 36 1.244E-2
250 38 1.244E-2
250 40 1.244E-2
250 42 1.244E-2
250 44 1.244E-2
250 46 1.244E-2
250 48 1.244E-2
250 50 1.244E-2
250 52 1.244E-2
250 54 1.244E-2
250 56 1.244E-2
250 58 1.244E-2
250 60 1.244E-2
250 62 1.244E-2
250 64 1.244E-2
250 66 1.244E-2
250 68 1.244E-2
250 70 1.244E-2
250 72 1.244E-2
250 74 1.244E-2
250 76 1.244E-2
250 78 1.244E-2
250 80 1.244E-2
250 82 1.244E-2
250 84 1.244E-2
250 86 1.244E-2
250 88 1.244E-2
250 90 1.244E-2
250 92 1.244E-2
250 94 1.244E-2
250 96 1.244E-2
250 98 1.244E-2
250 100 1.244E-2
250 102 1.244E-2
250 104 1.244E-2
250 106 1.244E-2
250 108 1.244E-2
250 110 1.244E-2
250 112 1.244E-2
250 114 1.244E-2
250 116 1.244E-2
250 118 1.244E-2
250 120 1.244E-2
250 122 1.244E-2
250 124 1.244E-2
250 126 1.244E-2
250 128 1.244E-2
250 130 1.244E-2
250 132 1.244E-2
250 134 1.244E-2
250 136 1.244E-2
250 138 1.244E-2
250 140 1.244E-2
250 142 1.244E-2
250 144 1.244E-2
250 146 1.244E-2
250 148 1.244E-2
250 150 1.244E-2
250 152 1.244E-2
250 154 1.244E-2
250 156 1.244E-2
250 158 1.244E-2
250 160 1.244E-2
250 162 1.244E-2
250 164 1.244E-2
250 166 1.244E-2
250 168 1.244E-2
250 170 1.244E-2
250 172 1.244E-2
250 174 1.244E-2
250 176 1.244E-2
250 178 1.244E-2
250 180 1.244E-2
252 0 1.218E-2
252 2 1.218E-2
252 4 1.218E-2
252 6 1.218E-2
252 8 1.218E-2
252 10 1.218E-2
252 12 1.218E-2
252 14 1.218E-2
252 16 1.218E-2
252 18 1.218E-2
252 20 1.218E-2
252 22 1.218E-2
252 24 1.218E-2
252 26 1.218E-2
252 28 1.218E-2
252 30 1.218E-2
252 32 1.218E-2
252 34 1.218E-2
252 36 1.218E-2
252 38 1.218E-2
252 40 1.218E-2
252 42 1.218E-2
252 44 1.218E-2
252 46 1.218E-2
252 48 1.218E-2
252 50 1.218E-2
252 52 1.218E-2
252 54 1.218E-2
252 56 1.218E-2
252 58 1.218E-2
252 60 1.218E-2
252 62 1.218E-2
252 64 1.218E-2
252 66 1.218E-2
252 68 1.218E-2
252 70 1.218E-2
252 72 1.218E-2
252 74 1.218E-2
252 76 1.218E-2
252 78 1.218E-2
252 80 1.218E-2
252 82 1.218E-2
252 84 1.218E-2
252 86 1.218E-2
252 88 1.218E-2
252 90 1.218E-2
252 92 1.218E-2
252 94 1.218E-2
252 96 1.218E-2
252 98 1.218E-2
252 100 1.218E-2
252 102 1.218E-2
252 104 1.218E-2
252 106 1.218E-2
252 108 1.218E-2
252 110 1.218E-2
252 112 1.218E-2
252 114 1.218E-2
252 116 1.218E-2
252 118 1.218E-2
252 120 1.218E-2
252 122 1.218E-2
252 124 1.218E-2
252 126 1.218E-2
252 128 1.218E-2
252 130 1.218E-2
252 132 1.218E-2
252 134 1.218E-2
252 136 1.218E-2
252 138 1.218E-2
252 140 1.218E-2
252 142 1.218E-2
252 144 1.218E-2
252 146 1.218E-2
252 148 1.218E-2
252 150 1.218E-2
252 152 1.218E-2
252 154 1.218E-2
252 156 1.218E-2
252 158 1.218E-2
252 160 1.218E-2
252 162 1.218E-2
252 164 1.218E-2
252 166 1.218E-2
252 168 1.218E-2
252 170 1.218E-2
252 172 1.218E-2
252 174 1.218E-2
252 176 1.218E-2
252 178 1.218E-2
252 180 1.218E-2
254 0 1.192E-2
254 2 1.192E-2
254 4 1.192E-2
254 6 1.192E-2
254 8 1.192E-2
254 10 1.192E-2
254 12 1.192E-2
254 14 1.192E-2
254 16 1.192E-2
254 18 1.192E-2
254 20 1.192E-2
254 22 1.192E-2
254 24 1.192E-2
254 26 1.192E-2
254 28 1.192E-2
254 30 1.192E-2
254 32 1.192E-2
254 34 1.192E-2
254 36 1.192E-2
254 38 1.192E-2
254 40 1.192E-2
254 42 1.192E-2
254 44 1.192E-2
254 46 1.192E-2
254 48 1.192E-2
254 50 1.192E-2
254 52 1.192E-2
254 54 1.192E-2
254 56 1.192E-2
254 58 1.192E-2
254 60 1.192E-2
254 62 1.192E-2
254 64 1.192E-2
254 66 1.192E-2
254 68 1.192E-2
254 70 1.192E-2
254 72 1.192E-2
254 74 1.192E-2
254 76 1.192E-2
254 78 1.192E-2
254 80 1.192E-2
254 82 1.192E-2
254 84 1.192E-2
254 86 1.192E-2
254 88 1.192E-2
254 90 1.192E-2
254 92 1.192E-2
254 94 1.192E-2
254 96 1.192E-2
254 98 1.192E-2
254 100 1.192E-2
254 102 1.192E-2
254 104 1.192E-2
254 106 1.192E-2
254 108 1.192E-2
254 110 1.192E-2
254 112 1.192E-2
254 114 1.192E-2
254 116 1.192E-2
254 118 1.192E-2
254 120 1.192E-2
254 122 1.192E-2
254 124 1.192E-2
254 126 1.192E-2
254 128 1.192E-2
254 130 1.192E-2
254 132 1.192E-2
254 134 1.192E-2
254 136 1.192E-2
254 138 1.192E-2
254 140 1.192E-2
254 142 1.192E-2
254 144 1.192E-2
254 146 1.192E-2
254 148 1.192E-2
254 150 1.192E-2
254 152 1.192E-2
254 154 1.192E-2
254 156 1.192E-2
254 158 1.192E-2
254 160 1.192E-2
254 162 1.192E-2
254 164 1.192E-2
254 166 1.192E-2
254 168 1.192E-2
254 170 1.192E-2
254 172 1.192E-2
254 174 1.192E-2
254 176 1.192E-2
254 178 1.192E-2
254 180 1.192E-2
256 0 1.166E-2
256 2 1.166E-2
256 4 1.166E-2
256 6 1.166E-2
256 8 1.166E-2
256 10 1.166E-2
256 12 1.166E-2
256 14 1.166E-2
256 16 1.166E-2
256 18 1.166E-2
256 20 1.166E-2
256 22 1.166E-2
256 24 1.166E-2
256 26 1.166E-2
256 28 1.166E-2
256 30 1.166E-2
256 32 1.166E-2
256 34 1.166E-2
256 36 1.166E-2
256 38 1.166E-2
256 40 1.166E-2
256 42 1.166E-2
256 44 1.166E-2
256 46 1.166E-2
256 48 1.166E-2
256 50 1.166E-2
256 52 1.166E-2
256 54 1.166E-2
256 56 1.166E-2
256 58 1.166E-2
256 60 1.166E-2
256 62 1.166E-2
256 64 1.166E-2
256 66 1.166E-2
256 68 1.166E-2
256 70 1.166E-2
256 72 1.166E-2
256 74 1.166E-2
256 76 1.166E-2
256 78 1.166E-2
256 80 1.166E-2
256 82 1.166E-2
256 84 1.166E-2
256 86 1.166E-2
256 88 1.166E-2
256 90 1.166E-2
256 92 1.166E-2
256 94 1.166E-2
256 96 1.166E-2
256 98 1.166E-2
256 100 1.166E-2
256 102 1.166E-2
256 104 1.166E-2
256 106 1.166E-2
256 108 1.166E-2
256 110 1.166E-2
256 112 1.166E-2
256 114 1.166E-2
256 116 1.166E-2
256 118 1.166E-2
256 120 1.166E-2
256 122 1.166E-2
256 124 1.166E-2
256 126 1.166E-2
256 128 1.166E-2
256 130 1.166E-2
256 132 1.166E-2
256 134 1.166E-2
256 136 1.166E-2
256 138 1.166E-2
256 140 1.166E-2
256 142 1.166E-2
256 144 1.166E-2
256 146 1.166E-2
256 148 1.166E-2
256 150 1.166E-2
256 152 1.166E-2
256 154 1.166E-2
256 156 1.166E-2
256 158 1.166E-2
256 160 1.166E-2
256 162 1.166E-2
256 164 1.166E-2
256 166 1.166E-2
256 168 1.166E-2
256 170 1.166E-2
256 172 1.166E-2
256 174 1.166E-2
256 176 1.166E-2
256 178 1.166E-2
256 180 1.166E-2
258 0 1.139E-2
258 2 1.139E-2
258 4 1.139E-2
258 6 1.139E-2
258 8 1.139E-2
258 10 1.139E-2
258 12 1.139E-2
258 14 1.139E-2
258 16 1.139E-2
258 18 1.139E-2
258 20 1.139E-2
258 22 1.139E-2
258 24 1.139E-2
258 26 1.139E-2
258 28 1.139E-2
258 30 1.139E-2
258 32 1.139E-2
258 34 1.139E-2
258 36 1.139E-2
258 38 1.139E-2
258 40 1.139E-2
258 42 1.139E-2
258 44 1.139E-2
258 46 1.139E-2
258 48 1.139E-2
258 50 1.139E-2
